CustomerID,Segment,Age,AgeBand,Gender,Region,Channel,TenureYears,IncomeBand,RiskProfile,Active90D,ProductCount,Has_Deposit,Has_CreditCard,Has_Loan,Has_Wealth,Has_Insurance,TotalAUM_k,CardMonthlySpend_k,LoanBalance_k,AnnualContribution_k,WealthPropensity
100221,大眾理財,26,20-29,女,中區,分行臨櫃,0,<60萬,保守,1,2,1,1,0,0,0,11,6,0,1,30
100222,大眾理財,28,20-29,女,北區,網銀／APP,0,<60萬,保守,1,2,1,0,0,0,1,9,0,0,1,27
100223,財富管理,61,60+,女,北區,分行臨櫃,6,120–250萬,穩健,0,3,1,1,0,1,0,550,45,0,15,59
100224,貴賓理財,61,60+,女,南區,分行臨櫃,2,250萬+,積極,0,3,1,1,0,0,1,2280,47,0,29,69
100225,大眾理財,36,30-39,男,中區,網銀／APP,4,<60萬,穩健,1,3,1,1,0,0,1,35,4,0,2,30
100226,貴賓理財,50,50-59,男,南區,分行臨櫃,4,120–250萬,穩健,0,3,1,1,0,0,1,355,31,0,11,73
100227,大眾理財,29,20-29,男,北區,理專業務,3,<60萬,穩健,0,3,1,1,0,0,1,10,6,0,3,21
100228,大眾理財,47,40-49,男,中區,網銀／APP,6,<60萬,保守,1,3,1,1,1,0,0,24,12,977,16,61
100229,財富管理,39,30-39,男,南區,分行臨櫃,6,<60萬,穩健,1,3,1,1,0,0,1,282,42,0,12,55
100230,大眾理財,35,30-39,女,東區,理專業務,4,<60萬,穩健,0,3,1,1,1,0,0,22,14,2641,38,33
100231,大眾理財,44,40-49,女,北區,網銀／APP,4,<60萬,積極,0,2,1,1,0,0,0,9,13,0,3,27
100232,大眾理財,35,30-39,女,東區,分行臨櫃,1,<60萬,保守,0,2,1,0,1,0,0,25,0,1917,25,19
100233,貴賓理財,47,40-49,女,北區,網銀／APP,7,250萬+,積極,1,5,1,1,1,1,1,3878,21,1531,56,93
100234,大眾理財,38,30-39,女,南區,理專業務,1,<60萬,穩健,1,1,1,0,0,0,0,19,0,0,1,38
100235,貴賓理財,58,50-59,男,中區,網銀／APP,7,120–250萬,保守,0,4,1,1,0,1,1,1893,33,0,24,71
100236,財富管理,62,60+,女,中區,網銀／APP,3,120–250萬,穩健,1,3,1,0,1,1,0,704,0,1874,31,74
100237,大眾理財,44,40-49,男,北區,網銀／APP,2,<60萬,保守,0,2,1,0,0,1,0,206,0,0,3,32
100238,財富管理,52,50-59,男,南區,分行臨櫃,12,120–250萬,穩健,0,3,1,1,0,1,0,694,7,0,8,68
100239,大眾理財,35,30-39,女,北區,分行臨櫃,4,<60萬,穩健,1,2,1,1,0,0,0,16,10,0,2,46
100240,大眾理財,30,30-39,男,北區,網銀／APP,2,<60萬,穩健,1,2,1,1,0,0,0,11,5,0,1,35
100241,財富管理,51,50-59,男,中區,理專業務,1,60–120萬,穩健,0,3,1,1,0,0,1,268,110,0,27,52
100242,財富管理,45,40-49,男,南區,電話行銷,5,60–120萬,穩健,0,2,1,1,0,0,0,99,15,0,4,62
100243,大眾理財,22,20-29,女,北區,分行臨櫃,0,<60萬,保守,0,1,1,0,0,0,0,29,0,0,1,13
100244,大眾理財,34,30-39,男,中區,網銀／APP,9,<60萬,積極,0,1,1,0,0,0,0,16,0,0,1,36
100245,大眾理財,37,30-39,女,北區,分行臨櫃,3,60–120萬,積極,0,2,1,1,0,0,0,7,6,0,1,42
100246,貴賓理財,44,40-49,男,中區,網銀／APP,10,250萬+,穩健,1,3,1,1,0,1,0,9495,14,0,76,99
100247,大眾理財,54,50-59,女,中區,網銀／APP,1,<60萬,保守,1,2,1,1,0,0,0,16,27,0,6,34
100248,大眾理財,43,40-49,女,中區,分行臨櫃,4,<60萬,積極,0,2,1,1,0,0,0,23,10,0,2,15
100249,大眾理財,53,50-59,男,南區,理專業務,6,<60萬,穩健,0,2,1,1,0,0,0,16,13,0,3,40
100250,大眾理財,40,40-49,女,中區,網銀／APP,4,60–120萬,積極,1,2,1,1,0,0,0,7,15,0,3,45
100251,財富管理,44,40-49,男,北區,網銀／APP,7,60–120萬,保守,1,5,1,1,1,1,1,939,3,6711,98,87
100252,貴賓理財,39,30-39,男,中區,理專業務,8,250萬+,穩健,1,4,1,1,0,1,1,2143,38,0,27,85
100253,大眾理財,38,30-39,男,北區,網銀／APP,2,<60萬,保守,1,3,1,1,1,0,0,19,30,1526,27,39
100254,大眾理財,38,30-39,男,北區,理專業務,1,<60萬,穩健,1,1,1,0,0,0,0,23,0,0,1,38
100255,大眾理財,22,20-29,女,南區,電話行銷,1,<60萬,穩健,0,1,1,0,0,0,0,90,0,0,1,18
100256,財富管理,38,30-39,女,北區,網銀／APP,13,60–120萬,保守,1,1,1,0,0,0,0,97,0,0,1,86
100257,財富管理,40,40-49,女,北區,分行臨櫃,5,60–120萬,保守,1,2,1,1,0,0,0,41,11,0,3,64
100258,大眾理財,42,40-49,男,東區,分行臨櫃,7,60–120萬,穩健,0,2,1,0,0,0,1,13,0,0,1,47
100259,大眾理財,43,40-49,女,北區,理專業務,2,<60萬,保守,1,3,1,1,1,0,0,24,13,7889,106,51
100260,大眾理財,31,30-39,女,北區,分行臨櫃,5,<60萬,穩健,1,3,1,1,1,0,0,31,34,1685,30,41
100261,大眾理財,43,40-49,男,北區,理專業務,1,<60萬,保守,0,2,1,1,0,0,0,9,9,0,2,29
100262,財富管理,41,40-49,女,北區,網銀／APP,3,60–120萬,保守,1,3,1,1,0,0,1,53,60,0,15,65
100263,大眾理財,20,20-29,女,中區,電話行銷,2,<60萬,穩健,0,2,1,1,0,0,0,15,13,0,3,24
100264,大眾理財,32,30-39,女,南區,網銀／APP,8,60–120萬,積極,1,2,1,0,0,0,1,8,0,0,1,53
100265,貴賓理財,61,60+,女,中區,理專業務,3,250萬+,穩健,0,5,1,1,1,1,1,8532,31,5944,151,91
100266,大眾理財,20,20-29,男,北區,分行臨櫃,4,<60萬,保守,1,2,1,1,0,0,0,20,6,0,2,34
100267,大眾理財,39,30-39,女,中區,網銀／APP,4,<60萬,積極,0,2,1,0,0,0,1,15,0,0,1,21
100268,大眾理財,55,50-59,女,北區,理專業務,1,<60萬,積極,0,3,1,1,1,0,0,20,13,2781,39,19
100269,大眾理財,29,20-29,女,中區,分行臨櫃,7,<60萬,穩健,0,2,1,1,0,0,0,27,10,0,2,35
100270,大眾理財,38,30-39,男,中區,分行臨櫃,7,<60萬,穩健,0,3,1,1,1,0,0,74,27,1500,26,37
100271,大眾理財,23,20-29,男,北區,理專業務,3,<60萬,保守,1,2,1,1,0,0,0,27,38,0,9,32
100272,大眾理財,55,50-59,男,南區,理專業務,3,<60萬,穩健,0,3,1,1,1,0,0,9,9,398,7,31
100273,大眾理財,37,30-39,男,南區,分行臨櫃,0,120–250萬,穩健,1,3,1,1,0,1,0,3452,42,0,37,59
100274,大眾理財,38,30-39,女,北區,網銀／APP,1,60–120萬,積極,1,2,1,1,0,0,0,9,7,0,2,49
100275,財富管理,58,50-59,女,中區,分行臨櫃,3,<60萬,保守,1,2,1,0,0,0,1,90,0,0,2,41
100276,大眾理財,45,40-49,女,中區,分行臨櫃,1,120–250萬,保守,0,1,1,0,0,0,0,15,0,0,1,52
100277,大眾理財,28,20-29,男,北區,網銀／APP,5,60–120萬,積極,1,3,1,0,1,1,0,273,0,621,12,56
100278,大眾理財,30,30-39,女,北區,分行臨櫃,0,<60萬,積極,1,3,1,1,1,0,0,22,6,1521,21,43
100279,貴賓理財,55,50-59,男,中區,網銀／APP,1,250萬+,穩健,0,4,1,1,0,1,1,6727,29,0,60,76
100280,財富管理,37,30-39,男,南區,分行臨櫃,6,250萬+,保守,0,3,1,1,1,0,0,214,29,1970,34,79
100281,大眾理財,20,20-29,男,中區,理專業務,4,<60萬,穩健,0,2,1,0,0,0,1,12,0,0,1,13
100282,大眾理財,37,30-39,女,中區,網銀／APP,3,60–120萬,穩健,0,2,1,1,0,0,0,22,2,0,1,41
100283,大眾理財,21,20-29,女,中區,分行臨櫃,5,<60萬,保守,1,1,1,0,0,0,0,26,0,0,1,33
100284,大眾理財,55,50-59,女,北區,理專業務,1,<60萬,保守,0,1,1,0,0,0,0,106,0,0,1,10
100285,大眾理財,39,30-39,男,北區,理專業務,2,60–120萬,保守,1,2,1,1,0,0,0,24,8,0,2,48
100286,大眾理財,28,20-29,男,北區,分行臨櫃,4,<60萬,穩健,0,1,1,0,0,0,0,9,0,0,1,25
100287,大眾理財,30,30-39,女,南區,理專業務,3,<60萬,保守,0,4,1,1,1,0,1,47,15,5120,71,36
100288,大眾理財,20,20-29,女,南區,分行臨櫃,1,<60萬,穩健,0,2,1,1,0,0,0,13,9,0,2,10
100289,大眾理財,25,20-29,女,南區,分行臨櫃,6,60–120萬,保守,0,2,1,1,0,0,0,10,13,0,3,39
100290,大眾理財,49,40-49,男,北區,網銀／APP,1,60–120萬,保守,0,1,1,0,0,0,0,45,0,0,1,38
100291,財富管理,68,60+,男,北區,分行臨櫃,3,<60萬,積極,0,2,1,1,0,0,0,73,30,0,7,27
100292,大眾理財,45,40-49,女,中區,網銀／APP,1,<60萬,穩健,1,2,1,1,0,0,0,15,5,0,1,44
100293,貴賓理財,48,40-49,男,北區,網銀／APP,23,<60萬,保守,1,3,1,1,0,0,1,917,38,0,16,86
100294,大眾理財,33,30-39,女,北區,理專業務,3,<60萬,穩健,0,2,1,1,0,0,0,12,5,0,1,21
100295,財富管理,33,30-39,女,南區,分行臨櫃,2,60–120萬,保守,1,3,1,1,0,1,0,868,18,0,12,66
100296,貴賓理財,72,60+,女,中區,分行臨櫃,4,250萬+,穩健,1,4,1,1,1,1,0,6982,46,2906,102,95
100297,私人銀行,52,50-59,女,中區,網銀／APP,9,250萬+,保守,0,4,1,1,0,1,1,1615,31,0,22,83
100298,財富管理,67,60+,男,北區,分行臨櫃,8,60–120萬,積極,0,1,1,0,0,0,0,75,0,0,1,48
100299,財富管理,59,50-59,女,北區,理專業務,2,120–250萬,保守,0,2,1,0,0,1,0,1468,0,0,13,54
100300,財富管理,24,20-29,男,北區,電話行銷,11,60–120萬,積極,1,1,1,0,0,0,0,33,0,0,1,69
100301,財富管理,36,30-39,女,北區,電話行銷,4,<60萬,穩健,1,2,1,1,0,0,0,64,31,0,7,52
100302,大眾理財,30,30-39,女,北區,電話行銷,4,<60萬,保守,1,3,1,1,1,0,0,20,18,1288,21,51
100303,大眾理財,37,30-39,男,北區,分行臨櫃,2,<60萬,積極,1,2,1,0,0,0,1,17,0,0,1,28
100304,大眾理財,37,30-39,男,東區,分行臨櫃,4,60–120萬,保守,1,2,1,0,1,0,0,30,0,4892,64,60
100305,財富管理,76,60+,男,北區,網銀／APP,2,60–120萬,穩健,1,4,1,1,0,1,1,1737,15,0,19,47
100306,大眾理財,26,20-29,男,北區,理專業務,2,60–120萬,穩健,0,1,1,0,0,0,0,15,0,0,1,28
100307,大眾理財,40,40-49,男,北區,網銀／APP,5,<60萬,保守,0,3,1,1,1,0,0,28,15,1374,21,26
100308,財富管理,50,50-59,女,中區,分行臨櫃,6,60–120萬,保守,1,3,1,0,1,0,1,82,0,3149,43,80
100309,大眾理財,37,30-39,男,北區,網銀／APP,2,<60萬,積極,1,2,1,1,0,0,0,186,15,0,5,31
100310,大眾理財,39,30-39,男,北區,分行臨櫃,5,60–120萬,保守,0,2,1,1,0,0,0,35,12,0,3,41
100311,大眾理財,26,20-29,女,北區,網銀／APP,3,120–250萬,積極,1,3,1,1,0,0,1,12,7,0,3,53
100312,大眾理財,39,30-39,女,北區,分行臨櫃,0,<60萬,保守,0,2,1,1,0,0,0,7,7,0,2,22
100313,大眾理財,43,40-49,男,中區,網銀／APP,2,<60萬,保守,1,2,1,0,0,0,1,11,0,0,1,44
100314,大眾理財,41,40-49,男,北區,網銀／APP,5,<60萬,保守,1,1,1,0,0,0,0,7,0,0,1,50
100315,大眾理財,44,40-49,男,北區,理專業務,9,<60萬,穩健,0,2,1,1,0,0,0,27,15,0,4,29
100316,大眾理財,53,50-59,男,南區,電話行銷,1,60–120萬,積極,0,1,1,0,0,0,0,14,0,0,1,30
100317,大眾理財,48,40-49,男,北區,分行臨櫃,5,<60萬,保守,1,2,1,1,0,0,0,11,49,0,11,44
100318,財富管理,44,40-49,女,中區,電話行銷,4,60–120萬,穩健,0,4,1,1,1,1,0,2324,23,1455,43,62
100319,大眾理財,25,20-29,女,北區,電話行銷,1,<60萬,保守,0,3,1,1,0,0,1,14,6,0,3,23
100320,貴賓理財,43,40-49,男,中區,網銀／APP,2,60–120萬,保守,0,3,1,1,0,1,0,6370,51,0,60,74
100321,貴賓理財,47,40-49,女,北區,理專業務,2,120–250萬,保守,1,4,1,1,0,1,1,3529,126,0,56,81
100322,大眾理財,40,40-49,男,北區,電話行銷,0,<60萬,穩健,1,2,1,0,0,1,0,319,0,0,4,33
100323,大眾理財,32,30-39,女,北區,分行臨櫃,1,60–120萬,穩健,1,1,1,0,0,0,0,44,0,0,1,48
100324,大眾理財,27,20-29,女,東區,網銀／APP,3,<60萬,保守,1,3,1,1,0,0,1,33,3,0,2,28
100325,財富管理,30,30-39,女,北區,網銀／APP,0,120–250萬,積極,0,3,1,1,0,0,1,224,8,0,5,55
100326,財富管理,25,20-29,男,南區,網銀／APP,2,<60萬,保守,0,2,1,0,1,0,0,87,0,2820,37,37
100327,財富管理,41,40-49,女,南區,理專業務,3,<60萬,穩健,0,3,1,1,0,0,1,17,19,0,6,39
100328,大眾理財,21,20-29,男,北區,網銀／APP,1,<60萬,保守,1,3,1,1,1,0,0,11,12,581,10,39
100329,財富管理,32,30-39,女,北區,網銀／APP,1,60–120萬,穩健,1,2,1,0,0,1,0,342,0,0,4,56
100330,大眾理財,33,30-39,男,北區,理專業務,3,120–250萬,保守,1,2,1,0,1,0,0,33,0,5592,73,83
100331,財富管理,29,20-29,男,東區,電話行銷,2,120–250萬,穩健,0,1,1,0,0,0,0,66,0,0,1,53
100332,大眾理財,42,40-49,女,中區,分行臨櫃,1,<60萬,穩健,0,2,1,1,0,0,0,43,31,0,7,22
100333,財富管理,52,50-59,女,中區,理專業務,4,60–120萬,穩健,1,3,1,1,0,0,1,158,10,0,5,76
100334,貴賓理財,43,40-49,女,北區,網銀／APP,9,120–250萬,保守,0,4,1,1,0,1,1,4000,91,0,52,81
100335,大眾理財,33,30-39,女,南區,網銀／APP,1,<60萬,穩健,0,2,1,1,0,0,0,63,17,0,4,17
100336,大眾理財,43,40-49,男,北區,網銀／APP,2,<60萬,保守,1,2,1,0,0,0,1,34,0,0,2,40
100337,大眾理財,30,30-39,男,北區,理專業務,1,<60萬,保守,1,2,1,1,0,0,0,18,14,0,3,42
100338,財富管理,35,30-39,女,北區,分行臨櫃,8,<60萬,穩健,0,3,1,0,1,1,0,2011,0,1956,42,52
100339,大眾理財,51,50-59,男,北區,網銀／APP,3,60–120萬,積極,1,2,1,1,0,0,0,48,21,0,5,46
100340,貴賓理財,59,50-59,女,南區,網銀／APP,10,120–250萬,保守,1,4,1,1,1,1,0,6682,9,5591,126,94
100341,大眾理財,44,40-49,男,南區,理專業務,6,60–120萬,穩健,0,2,1,0,0,0,1,12,0,0,1,46
100342,貴賓理財,60,60+,男,北區,分行臨櫃,3,250萬+,穩健,0,4,1,1,1,1,0,1572,48,1944,49,85
100343,財富管理,22,20-29,男,北區,分行臨櫃,7,60–120萬,穩健,1,2,1,1,0,0,0,52,54,0,12,53
100344,大眾理財,52,50-59,女,南區,理專業務,3,<60萬,穩健,0,1,1,0,0,0,0,11,0,0,1,20
100345,財富管理,48,40-49,男,中區,電話行銷,2,60–120萬,保守,1,3,1,1,1,0,0,77,113,8672,138,63
100346,財富管理,55,50-59,男,北區,網銀／APP,2,60–120萬,保守,1,3,1,1,1,0,0,43,14,2106,31,66
100347,貴賓理財,54,50-59,男,北區,網銀／APP,6,120–250萬,保守,0,3,1,1,0,1,0,3178,125,0,52,82
100348,大眾理財,38,30-39,男,中區,網銀／APP,3,<60萬,穩健,0,1,1,0,0,0,0,41,0,0,1,17
100349,大眾理財,34,30-39,男,東區,網銀／APP,0,<60萬,保守,0,1,1,0,0,0,0,59,0,0,1,16
100350,大眾理財,42,40-49,女,中區,網銀／APP,2,<60萬,穩健,0,1,1,0,0,0,0,11,0,0,1,18
100351,大眾理財,34,30-39,女,北區,電話行銷,3,60–120萬,穩健,1,1,1,0,0,0,0,14,0,0,1,53
100352,大眾理財,47,40-49,男,中區,分行臨櫃,4,<60萬,保守,0,3,1,1,1,0,0,15,3,999,14,44
100353,大眾理財,20,20-29,男,北區,電話行銷,2,60–120萬,穩健,0,2,1,0,0,1,0,388,0,0,5,28
100354,大眾理財,32,30-39,男,南區,分行臨櫃,4,<60萬,穩健,1,1,1,0,0,0,0,21,0,0,1,40
100355,大眾理財,60,60+,男,北區,理專業務,1,<60萬,穩健,0,2,1,1,0,0,0,12,25,0,6,20
100356,大眾理財,31,30-39,男,北區,分行臨櫃,4,<60萬,穩健,0,2,1,0,0,0,1,24,0,0,1,23
100357,財富管理,41,40-49,女,北區,分行臨櫃,5,120–250萬,保守,1,1,1,0,0,0,0,45,0,0,1,80
100358,財富管理,34,30-39,男,北區,分行臨櫃,8,60–120萬,穩健,0,3,1,1,0,1,0,987,15,0,12,49
100359,大眾理財,41,40-49,男,北區,分行臨櫃,8,<60萬,穩健,0,2,1,1,0,0,0,10,10,0,2,36
100360,大眾理財,29,20-29,女,中區,網銀／APP,6,<60萬,穩健,0,2,1,1,0,0,0,36,14,0,3,23
100361,貴賓理財,47,40-49,男,南區,網銀／APP,4,120–250萬,穩健,1,3,1,1,1,0,0,458,60,2411,48,88
100362,大眾理財,47,40-49,女,南區,理專業務,1,<60萬,保守,0,2,1,1,0,0,0,21,19,0,4,22
100363,大眾理財,30,30-39,女,北區,網銀／APP,1,<60萬,穩健,1,1,1,0,0,0,0,27,0,0,1,23
100364,大眾理財,46,40-49,男,北區,網銀／APP,8,<60萬,保守,1,2,1,0,0,1,0,763,0,0,7,52
100365,財富管理,53,50-59,女,北區,網銀／APP,4,60–120萬,保守,1,4,1,1,1,1,0,2665,16,2588,59,71
100366,大眾理財,49,40-49,男,北區,電話行銷,3,<60萬,保守,0,2,1,1,0,0,0,28,10,0,2,26
100367,財富管理,45,40-49,男,北區,分行臨櫃,8,60–120萬,穩健,1,4,1,1,0,1,1,940,13,0,13,82
100368,財富管理,79,60+,女,南區,網銀／APP,4,<60萬,穩健,0,3,1,0,1,1,0,376,0,2199,33,32
100369,大眾理財,49,40-49,女,東區,分行臨櫃,6,<60萬,穩健,0,1,1,0,0,0,0,11,0,0,1,26
100370,貴賓理財,53,50-59,男,北區,分行臨櫃,1,120–250萬,穩健,1,5,1,1,1,1,1,32092,50,1779,277,82
100371,財富管理,34,30-39,男,南區,網銀／APP,6,60–120萬,積極,0,2,1,1,0,0,0,54,11,0,3,49
100372,大眾理財,36,30-39,女,中區,分行臨櫃,9,<60萬,穩健,0,1,1,0,0,0,0,56,0,0,1,33
100373,大眾理財,53,50-59,女,北區,分行臨櫃,7,<60萬,穩健,0,1,1,0,0,0,0,25,0,0,1,21
100374,大眾理財,56,50-59,女,中區,理專業務,7,<60萬,保守,0,2,1,0,0,1,0,293,0,0,4,33
100375,大眾理財,54,50-59,男,北區,分行臨櫃,0,<60萬,穩健,1,1,1,0,0,0,0,10,0,0,1,32
100376,大眾理財,46,40-49,女,北區,網銀／APP,3,60–120萬,穩健,1,2,1,1,0,0,0,11,9,0,2,52
100377,貴賓理財,36,30-39,女,東區,網銀／APP,5,60–120萬,保守,1,4,1,1,0,1,1,3979,32,0,40,78
100378,大眾理財,43,40-49,男,中區,理專業務,1,<60萬,保守,0,3,1,1,0,0,1,16,6,0,3,19
100379,大眾理財,24,20-29,男,北區,電話行銷,3,<60萬,保守,1,2,1,1,0,0,0,25,18,0,4,30
100380,財富管理,27,20-29,女,北區,分行臨櫃,1,60–120萬,保守,0,3,1,1,0,1,0,757,25,0,13,43
100381,大眾理財,40,40-49,女,東區,理專業務,4,60–120萬,穩健,1,1,1,0,0,0,0,12,0,0,1,53
100382,貴賓理財,55,50-59,女,北區,網銀／APP,2,250萬+,穩健,1,4,1,1,1,1,0,9781,41,8382,193,88
100383,財富管理,53,50-59,女,南區,分行臨櫃,5,60–120萬,積極,1,3,1,1,1,0,0,338,27,4155,62,70
100384,大眾理財,43,40-49,女,南區,網銀／APP,1,<60萬,穩健,1,2,1,0,1,0,0,18,0,1765,23,50
100385,大眾理財,43,40-49,男,北區,電話行銷,2,<60萬,穩健,0,2,1,1,0,0,0,23,19,0,4,34
100386,私人銀行,44,40-49,女,中區,網銀／APP,5,120–250萬,穩健,1,4,1,1,0,1,1,10622,17,0,86,91
100387,財富管理,42,40-49,女,中區,網銀／APP,4,60–120萬,穩健,1,2,1,0,1,0,0,62,0,2344,31,69
100388,貴賓理財,33,30-39,女,南區,分行臨櫃,5,<60萬,保守,1,3,1,1,0,1,0,3705,91,0,49,80
100389,大眾理財,20,20-29,女,北區,網銀／APP,2,<60萬,保守,1,3,1,1,0,0,1,14,2,0,2,34
100390,財富管理,52,50-59,女,北區,理專業務,1,<60萬,保守,0,3,1,1,1,0,0,104,10,24901,327,41
100391,財富管理,35,30-39,男,北區,網銀／APP,9,60–120萬,穩健,1,4,1,1,0,1,1,2363,37,0,29,67
100392,大眾理財,47,40-49,女,中區,理專業務,3,<60萬,保守,0,3,1,1,0,1,0,247,26,0,9,36
100393,大眾理財,50,50-59,女,南區,分行臨櫃,3,60–120萬,穩健,1,2,1,1,0,0,0,12,15,0,3,47
100394,財富管理,37,30-39,男,南區,電話行銷,3,60–120萬,積極,0,1,1,0,0,0,0,44,0,0,1,49
100395,大眾理財,44,40-49,女,中區,理專業務,12,60–120萬,穩健,0,2,1,1,0,0,0,27,35,0,8,53
100396,大眾理財,30,30-39,男,北區,網銀／APP,3,<60萬,保守,0,2,1,1,0,0,0,11,9,0,2,24
100397,財富管理,23,20-29,男,北區,分行臨櫃,9,<60萬,穩健,0,2,1,1,0,0,0,29,12,0,3,32
100398,大眾理財,39,30-39,男,南區,網銀／APP,2,<60萬,穩健,1,1,1,0,0,0,0,21,0,0,1,37
100399,大眾理財,32,30-39,男,中區,分行臨櫃,4,<60萬,積極,0,4,1,1,1,0,1,16,15,1100,19,30
100400,大眾理財,33,30-39,男,南區,網銀／APP,2,60–120萬,穩健,1,1,1,0,0,0,0,16,0,0,1,41
100401,大眾理財,59,50-59,男,北區,理專業務,5,60–120萬,保守,0,2,1,0,0,0,1,31,0,0,2,33
100402,貴賓理財,33,30-39,男,北區,網銀／APP,4,60–120萬,積極,1,4,1,1,0,1,1,4274,129,0,63,83
100403,財富管理,48,40-49,男,南區,分行臨櫃,1,60–120萬,保守,0,1,1,0,0,0,0,38,0,0,1,57
100404,大眾理財,27,20-29,女,北區,分行臨櫃,3,<60萬,保守,1,2,1,1,0,0,0,19,5,0,1,33
100405,私人銀行,64,60+,女,北區,網銀／APP,14,250萬+,保守,0,4,1,1,0,1,1,6751,35,0,61,90
100406,貴賓理財,53,50-59,男,中區,網銀／APP,5,60–120萬,保守,1,3,1,1,1,0,0,449,44,7998,117,80
100407,大眾理財,42,40-49,女,中區,分行臨櫃,2,60–120萬,保守,0,2,1,0,1,0,0,17,0,1158,15,33
100408,財富管理,33,30-39,男,東區,電話行銷,1,60–120萬,保守,0,4,1,1,0,1,1,560,38,0,15,46
100409,大眾理財,29,20-29,女,南區,分行臨櫃,6,<60萬,保守,1,2,1,1,0,0,0,19,7,0,2,40
100410,私人銀行,65,60+,女,南區,網銀／APP,3,120–250萬,保守,1,4,1,1,1,1,0,5940,38,3630,102,95
100411,財富管理,63,60+,女,北區,網銀／APP,3,120–250萬,積極,0,4,1,1,1,0,1,157,19,8258,114,66
100412,財富管理,49,40-49,女,北區,分行臨櫃,3,60–120萬,穩健,0,3,1,1,0,1,0,1255,25,0,16,53
100413,大眾理財,28,20-29,男,南區,網銀／APP,3,<60萬,穩健,0,2,1,1,0,0,0,26,11,0,3,25
100414,貴賓理財,53,50-59,女,北區,網銀／APP,8,60–120萬,穩健,1,3,1,1,0,1,0,2579,21,0,25,74
100415,大眾理財,64,60+,女,東區,網銀／APP,10,<60萬,穩健,1,2,1,1,0,0,0,15,7,0,2,41
100416,大眾理財,39,30-39,女,中區,電話行銷,3,<60萬,保守,0,1,1,0,0,0,0,23,0,0,1,19
100417,大眾理財,54,50-59,男,北區,網銀／APP,1,60–120萬,積極,1,3,1,1,0,0,1,15,15,0,5,44
100418,財富管理,35,30-39,女,北區,分行臨櫃,4,60–120萬,保守,1,4,1,1,0,1,1,630,12,0,10,72
100419,大眾理財,37,30-39,女,中區,理專業務,3,60–120萬,穩健,0,2,1,0,1,0,0,28,0,4019,53,45
100420,貴賓理財,56,50-59,女,北區,理專業務,12,60–120萬,積極,1,4,1,1,0,1,1,5764,144,0,77,84
100421,財富管理,48,40-49,女,北區,分行臨櫃,9,120–250萬,保守,0,3,1,1,0,0,1,28,28,0,8,68
100422,大眾理財,29,20-29,男,中區,理專業務,2,60–120萬,保守,1,2,1,0,0,1,0,225,0,0,3,45
100423,大眾理財,29,20-29,男,北區,電話行銷,3,<60萬,積極,1,2,1,0,1,0,0,11,0,1744,23,43
100424,大眾理財,48,40-49,女,北區,分行臨櫃,3,120–250萬,穩健,0,2,1,1,0,0,0,13,22,0,5,48
100425,大眾理財,51,50-59,女,中區,網銀／APP,3,<60萬,保守,0,3,1,1,1,0,0,13,8,1049,16,35
100426,財富管理,60,60+,男,南區,分行臨櫃,4,120–250萬,積極,1,3,1,1,0,0,1,54,51,0,13,81
100427,大眾理財,57,50-59,男,北區,網銀／APP,8,<60萬,積極,1,1,1,0,0,0,0,8,0,0,1,49
100428,財富管理,45,40-49,女,東區,理專業務,2,60–120萬,積極,1,2,1,1,0,0,0,46,15,0,4,63
100429,大眾理財,34,30-39,男,南區,網銀／APP,5,<60萬,保守,1,1,1,0,0,0,0,34,0,0,1,37
100430,財富管理,58,50-59,女,北區,網銀／APP,7,120–250萬,穩健,1,3,1,1,1,0,0,289,35,3175,51,77
100431,貴賓理財,57,50-59,女,北區,分行臨櫃,5,250萬+,穩健,0,4,1,1,0,1,1,1623,16,0,18,77
100432,財富管理,33,30-39,男,南區,網銀／APP,2,60–120萬,穩健,0,3,1,1,1,0,0,164,26,780,17,44
100433,財富管理,32,30-39,女,北區,電話行銷,4,120–250萬,保守,1,2,1,1,0,0,0,456,20,0,8,73
100434,財富管理,49,40-49,男,南區,分行臨櫃,6,120–250萬,穩健,1,4,1,0,1,1,1,1152,0,1285,28,80
100435,大眾理財,36,30-39,男,中區,網銀／APP,0,60–120萬,保守,1,3,1,1,1,0,0,24,3,5454,72,53
100436,大眾理財,37,30-39,女,北區,網銀／APP,1,<60萬,積極,0,2,1,0,0,1,0,704,0,0,7,21
100437,大眾理財,49,40-49,男,中區,電話行銷,0,<60萬,穩健,0,3,1,1,1,0,0,13,75,562,24,30
100438,大眾理財,46,40-49,男,中區,電話行銷,3,<60萬,穩健,0,3,1,1,1,0,0,34,10,412,8,31
100439,財富管理,58,50-59,女,南區,網銀／APP,5,120–250萬,保守,0,5,1,1,1,1,1,1157,8,1451,32,63
100440,財富管理,22,20-29,男,北區,網銀／APP,1,60–120萬,保守,1,2,1,1,0,0,0,147,42,0,10,63
100441,財富管理,46,40-49,男,南區,網銀／APP,2,120–250萬,穩健,1,3,1,0,1,0,1,241,0,3131,44,74
100442,大眾理財,45,40-49,男,北區,網銀／APP,3,120–250萬,穩健,1,3,1,1,0,0,1,43,13,0,4,80
100443,財富管理,27,20-29,男,南區,網銀／APP,1,60–120萬,穩健,1,3,1,1,0,0,1,50,14,0,5,49
