CustomerID,YearMonth,AUM_k,CardSpend_k,LoanBalance_k,Contribution_k
100850,2025-07,7666,39,0,5
100851,2025-07,11,6,0,0
100852,2025-07,36,0,1440,1
100853,2025-07,71,9,6177,6
100854,2025-07,1408,8,0,1
100855,2025-07,16,0,0,0
100856,2025-07,20,0,0,0
100857,2025-07,1536,26,0,1
100858,2025-07,5527,32,0,4
100859,2025-07,13,76,1660,3
100860,2025-07,11,0,0,0
100861,2025-07,308,0,0,0
100862,2025-07,2109,11,0,1
100863,2025-07,92,23,0,0
100864,2025-07,67,6,0,0
100865,2025-07,15,7,0,0
100866,2025-07,5278,44,0,4
100867,2025-07,4714,32,0,3
100868,2025-07,125,0,0,0
100869,2025-07,11,4,0,0
100870,2025-07,311,0,0,0
100871,2025-07,1289,18,0,1
100872,2025-07,26,4,0,0
100873,2025-07,82168,16,1942,53
100874,2025-07,362,0,0,0
100875,2025-07,362,0,0,0
100876,2025-07,69,41,6779,7
100877,2025-07,33,0,0,0
100878,2025-07,7,21,1340,1
100879,2025-07,357,0,0,0
100880,2025-07,10,0,0,0
100881,2025-07,131,0,0,0
100882,2025-07,8,0,0,0
100883,2025-07,105,0,0,0
100884,2025-07,26,6,0,0
100885,2025-07,13,0,1894,1
100886,2025-07,10,0,0,0
100887,2025-07,9,13,0,0
100888,2025-07,11,29,769,1
100889,2025-07,9,4,1647,1
100890,2025-07,58,0,9360,9
100891,2025-07,68,0,0,0
100892,2025-07,26209,0,0,16
100893,2025-07,74,8,1197,1
100894,2025-07,14,0,0,0
100895,2025-07,2374,23,0,2
100896,2025-07,4613,0,0,3
100897,2025-07,10,0,0,0
100898,2025-07,6,0,0,0
100899,2025-07,6,13,0,0
100900,2025-07,17,0,0,0
100901,2025-07,7,0,0,0
100902,2025-07,10,0,0,0
100903,2025-07,20,16,0,0
100904,2025-07,5,18,0,0
100905,2025-07,15359,142,3060,15
100906,2025-07,62,8,0,0
100907,2025-07,12,0,0,0
100908,2025-07,11,4,0,0
100909,2025-07,21,0,0,0
100910,2025-07,9,0,0,0
100911,2025-07,4071,11,0,2
100912,2025-07,8959,49,0,6
100913,2025-07,100,52,0,0
100914,2025-07,9349,55,0,6
100915,2025-07,33161,69,0,22
100916,2025-07,5922,128,7957,14
100917,2025-07,13,15,0,0
100918,2025-07,10,0,0,0
100919,2025-07,14,0,0,0
100920,2025-07,198,6,0,0
100921,2025-07,19,33,982,1
100922,2025-07,46,15,0,0
100923,2025-07,9,0,0,0
100924,2025-07,34,5,4109,4
100925,2025-07,23,8,0,0
100926,2025-07,9,0,0,0
100927,2025-07,11,6,0,0
100928,2025-07,2361,41,0,2
100929,2025-07,9,0,0,0
100930,2025-07,52,21,0,0
100931,2025-07,12,0,0,0
100932,2025-07,10,21,0,0
100933,2025-07,9,7,0,0
100934,2025-07,57,52,0,1
100935,2025-07,560,0,0,0
100936,2025-07,11,0,960,0
100937,2025-07,8814,69,9647,16
100938,2025-07,10,15,0,0
100939,2025-07,6201,0,0,4
100940,2025-07,31,9,0,0
100941,2025-07,14,0,3312,3
100942,2025-07,1977,12,0,1
100943,2025-07,9,10,1897,2
100944,2025-07,25,9,3536,3
100945,2025-07,471,13,0,0
100946,2025-07,46,35,0,0
100947,2025-07,163,19,5069,5
100948,2025-07,74,0,0,0
100949,2025-07,49093,0,0,30
100950,2025-07,29,0,0,0
100951,2025-07,39,40,0,0
100952,2025-07,11,8,0,0
100953,2025-07,12,3,0,0
100954,2025-07,16,0,618,0
100955,2025-07,79,0,0,0
100956,2025-07,4260,46,5316,8
100957,2025-07,57,11,2576,2
100958,2025-07,34,37,0,0
100959,2025-07,36,0,0,0
100960,2025-07,16,0,0,0
100961,2025-07,12,0,0,0
100962,2025-07,60,0,0,0
100963,2025-07,7,6,0,0
100964,2025-07,7,30,1161,1
100965,2025-07,6333,54,2922,7
100966,2025-07,14,0,0,0
100967,2025-07,3129,63,0,3
100968,2025-07,6,15,0,0
100969,2025-07,9,19,0,0
100970,2025-07,46,12,0,0
100971,2025-07,40,7,0,0
100972,2025-07,27,19,3052,3
100973,2025-07,10,0,1786,1
100974,2025-07,3059,89,5634,9
100975,2025-07,11,0,0,0
100976,2025-07,10,18,3507,3
100977,2025-07,11,23,923,1
100978,2025-07,14,0,0,0
100979,2025-07,7,17,0,0
100980,2025-07,36,0,0,0
100981,2025-07,9871,66,5603,13
100982,2025-07,39,30,5656,6
100983,2025-07,325,0,0,0
100984,2025-07,26,14,0,0
100985,2025-07,9,13,0,0
100986,2025-07,6339,0,0,4
100987,2025-07,9,12,2058,2
100988,2025-07,16,0,0,0
100989,2025-07,8,11,1773,2
100990,2025-07,52,0,0,0
100991,2025-07,1175,11,0,1
100992,2025-07,69,14,0,0
100993,2025-07,126,0,0,0
100994,2025-07,22,0,0,0
100995,2025-07,16730,40,0,11
100996,2025-07,7,6,0,0
100997,2025-07,368,10,796,1
100998,2025-07,30,56,0,1
100999,2025-07,7496,126,2089,9
101000,2025-07,632,52,0,1
101001,2025-07,1246,11,0,1
101002,2025-07,34,10,0,0
101003,2025-07,9,0,0,0
101004,2025-07,285,16,0,0
101005,2025-07,114,18,0,0
101006,2025-07,15,0,0,0
101007,2025-07,6105,57,0,4
101008,2025-07,22,3,1114,1
101009,2025-07,534,34,0,1
101010,2025-07,39,10,0,0
101011,2025-07,1365,0,162,1
101012,2025-07,14,26,0,0
101013,2025-07,9,18,0,0
101014,2025-07,3318,16,0,2
101015,2025-07,30,3,0,0
101016,2025-07,18,3,0,0
101017,2025-07,109,15,0,0
101018,2025-07,57,8,0,0
101019,2025-07,16,0,0,0
101020,2025-07,7,6,0,0
101021,2025-07,5845,24,0,4
101022,2025-07,1060,0,5323,6
101023,2025-07,14824,73,0,10
101024,2025-07,6,6,0,0
101025,2025-07,546,0,4985,5
101026,2025-07,16,15,0,0
101027,2025-07,6226,34,0,4
101028,2025-07,379,0,0,0
101029,2025-07,46,35,2229,2
101030,2025-07,21,6,0,0
101031,2025-07,36,0,0,0
101032,2025-07,69,111,0,2
101033,2025-07,28,14,1614,1
101034,2025-07,372,0,1071,1
101035,2025-07,25,3,3177,3
101036,2025-07,298,0,0,0
101037,2025-07,19,15,0,0
101038,2025-07,14,0,0,0
101039,2025-07,15,11,1477,1
101040,2025-07,20,0,1017,0
101041,2025-07,101,8,0,0
101042,2025-07,4369,21,682,3
101043,2025-07,48,0,8542,8
101044,2025-07,1161,0,0,0
101045,2025-07,8,13,0,0
101046,2025-07,301,32,0,0
101047,2025-07,7,0,0,0
101048,2025-07,16,37,0,0
101049,2025-07,2148,0,4560,6
101050,2025-07,13,10,0,0
101051,2025-07,597,13,744,1
101052,2025-07,19,31,0,0
101053,2025-07,37,4,0,0
101054,2025-07,18,0,0,0
101055,2025-07,6,5,0,0
101056,2025-07,58,0,7492,7
101057,2025-07,6927,31,0,4
101058,2025-07,12,0,0,0
101059,2025-07,19,0,2269,2
101060,2025-07,1590,97,2261,5
101061,2025-07,1547,0,0,1
101062,2025-07,762,8,0,0
101063,2025-07,12,0,0,0
101064,2025-07,943,25,1795,3
101065,2025-07,21,12,0,0
101066,2025-07,2650,23,0,2
101067,2025-07,39,7,928,1
101068,2025-07,536,0,5266,5
101069,2025-07,61,0,0,0
101070,2025-07,34,0,0,0
101071,2025-07,1675,29,3898,5
101072,2025-07,363,0,257,0
101073,2025-07,9,0,0,0
101074,2025-07,1556,12,0,1
101075,2025-07,10,0,0,0
101076,2025-07,467,21,0,0
101077,2025-07,11,0,1260,1
101078,2025-07,27,21,0,0
101079,2025-07,72,37,0,0
101080,2025-07,8,27,1694,2
101081,2025-07,28,0,0,0
101082,2025-07,6555,13,2453,6
101083,2025-07,2684,63,0,2
101084,2025-07,138,0,1836,1
101085,2025-07,8745,0,0,5
101086,2025-07,32,11,1920,2
101087,2025-07,1065,50,933,2
101088,2025-07,910,40,1636,3
101089,2025-07,7,0,0,0
101090,2025-07,5,12,0,0
101091,2025-07,53,24,0,0
101092,2025-07,158,20,0,0
101093,2025-07,46,0,0,0
101094,2025-07,586,23,0,0
101095,2025-07,11,0,0,0
101096,2025-07,13,0,0,0
101097,2025-07,11,0,0,0
101098,2025-07,94,11,0,0
101099,2025-07,286,23,0,0
101100,2025-07,12,0,0,0
101101,2025-07,21,0,4389,4
101102,2025-07,35,12,9722,10
101103,2025-07,59,46,0,0
101104,2025-07,459,9,0,0
101105,2025-07,21,0,0,0
101106,2025-07,23,17,1235,1
101107,2025-07,10,32,0,0
101108,2025-07,18,10,0,0
101109,2025-07,19435,25,0,12
101110,2025-07,16,25,0,0
101111,2025-07,9,0,0,0
101112,2025-07,141,4,973,1
101113,2025-07,11,3,0,0
101114,2025-07,6188,49,0,4
101115,2025-07,6601,54,0,5
101116,2025-07,9,0,0,0
101117,2025-07,16,0,0,0
101118,2025-07,854,20,0,1
101119,2025-07,16,15,0,0
101120,2025-07,2294,60,0,2
101121,2025-07,1418,20,0,1
101122,2025-07,10,17,1835,2
101123,2025-07,150,33,0,0
101124,2025-07,19,0,0,0
101125,2025-07,14,1,0,0
101126,2025-07,15,8,0,0
101127,2025-07,12,17,0,0
101128,2025-07,66,97,1108,2
101129,2025-07,4770,0,0,3
101130,2025-07,6678,128,0,6
101131,2025-07,12875,356,4344,19
101132,2025-07,10,11,0,0
101133,2025-07,5,52,417,1
101134,2025-07,100,35,1338,2
101135,2025-07,29380,27,11029,29
101136,2025-07,21,3,0,0
101137,2025-07,95,0,0,0
101138,2025-07,12,0,2024,2
101139,2025-07,9,0,0,0
101140,2025-07,165,0,13572,13
101141,2025-07,38,46,0,0
101142,2025-07,153,23,0,0
101143,2025-07,25,89,3481,5
101144,2025-07,34,38,3696,4
101145,2025-07,7,25,0,0
101146,2025-07,70,0,0,0
101147,2025-07,28,0,0,0
101148,2025-07,443,22,0,0
101149,2025-07,14,0,704,0
101150,2025-07,4574,57,0,3
101151,2025-07,24,30,418,0
101152,2025-07,168,207,1102,4
101153,2025-07,10,0,0,0
101154,2025-07,11,0,0,0
101155,2025-07,11,0,0,0
101156,2025-07,43,0,0,0
101157,2025-07,15,4,1131,1
101158,2025-07,23,21,0,0
101159,2025-07,13,6,0,0
101160,2025-07,14,0,0,0
101161,2025-07,53,40,0,0
101162,2025-07,97,36,0,0
101163,2025-07,82,0,3168,3
101164,2025-07,6,34,0,0
101165,2025-07,14,11,1411,1
101166,2025-07,742,46,15955,17
101167,2025-07,182,19,2100,2
101168,2025-07,13,0,0,0
101169,2025-07,170,0,2609,2
101170,2025-07,50,6,0,0
101171,2025-07,13,0,0,0
101172,2025-07,185,34,0,0
101173,2025-07,39,0,1221,1
101174,2025-07,122,11,0,0
101175,2025-07,30,11,0,0
101176,2025-07,588,26,0,0
101177,2025-07,27,0,2265,2
101178,2025-07,14,6,0,0
101179,2025-07,9,2,0,0
101180,2025-07,48,17,0,0
101181,2025-07,1135,0,1983,2
101182,2025-07,18,28,0,0
101183,2025-07,309,0,0,0
101184,2025-07,7,10,0,0
101185,2025-07,12,6,0,0
101186,2025-07,115,29,6662,7
101187,2025-07,15,10,0,0
101188,2025-07,8121,80,1805,8
101189,2025-07,19,27,0,0
101190,2025-07,3266,12,0,2
101191,2025-07,7,8,2879,3
101192,2025-07,14,0,0,0
101193,2025-07,4189,98,35115,39
101194,2025-07,54699,27,0,34
101195,2025-07,12144,0,0,7
101196,2025-07,7,0,1395,1
101197,2025-07,41,0,0,0
101198,2025-07,1103,8,0,0
101199,2025-07,7,0,0,0
101200,2025-07,394,21,1778,2
101201,2025-07,42,7,0,0
101202,2025-07,21,12,0,0
101203,2025-07,27,0,1388,1
101204,2025-07,5149,17,0,3
101205,2025-07,25,39,0,0
101206,2025-07,12,9,1654,1
101207,2025-07,19,11,0,0
101208,2025-07,9,7,513,0
101209,2025-07,71,23,0,0
101210,2025-07,8,0,0,0
101211,2025-07,414,24,0,0
101212,2025-07,70,11,0,0
101213,2025-07,153,3,0,0
101214,2025-07,7,7,0,0
101215,2025-07,27,7,0,0
101216,2025-07,16,17,388,0
101217,2025-07,20,6,2101,2
101218,2025-07,35,2,0,0
101219,2025-07,34,5,0,0
101220,2025-07,12,0,0,0
101221,2025-07,10,0,0,0
101222,2025-07,44,13,0,0
101223,2025-07,12883,27,0,8
101224,2025-07,24,27,0,0
101225,2025-07,20,0,0,0
101226,2025-07,10541,8,0,6
101227,2025-07,7,3,0,0
101228,2025-07,43,0,135,0
101229,2025-07,3885,63,0,3
101230,2025-07,11,5,0,0
101231,2025-07,901,0,0,0
101232,2025-07,35,18,0,0
101233,2025-07,7,9,0,0
101234,2025-07,2385,24,0,2
101235,2025-07,24,0,722,0
101236,2025-07,6,4,0,0
101237,2025-07,23,43,0,0
101238,2025-07,11,6,0,0
101239,2025-07,34,0,0,0
101240,2025-07,9,17,0,0
101241,2025-07,4596,0,0,2
101242,2025-07,181,0,0,0
101243,2025-07,11,15,0,0
101244,2025-07,6,0,0,0
101245,2025-07,34,10,0,0
101246,2025-07,734,4,1724,2
101247,2025-07,16,22,0,0
101248,2025-07,20,0,0,0
101249,2025-07,2140,0,0,1
101250,2025-07,10791,23,10046,17
101251,2025-07,18,10,0,0
101252,2025-07,16,15,0,0
101253,2025-07,46,12,0,0
101254,2025-07,8,0,512,0
101255,2025-07,70,0,0,0
101256,2025-07,87,0,0,0
101257,2025-07,50,17,0,0
101258,2025-07,24,46,4369,5
101259,2025-07,17,41,0,0
101260,2025-07,15450,161,1781,14
101261,2025-07,575,0,679,1
101262,2025-07,8,19,0,0
101263,2025-07,11,16,3104,3
101264,2025-07,5382,121,0,5
101265,2025-07,34,0,0,0
101266,2025-07,2821,16,574,2
101267,2025-07,11,0,0,0
101268,2025-07,17772,305,786,17
101269,2025-07,11,35,0,0
101270,2025-07,11,7,0,0
101271,2025-07,8428,23,0,5
101272,2025-07,11,10,0,0
101273,2025-07,25,12,2497,2
101274,2025-07,30,14,0,0
101275,2025-07,11,3,0,0
101276,2025-07,17,7,0,0
101277,2025-07,11,0,0,0
101278,2025-07,9,0,901,0
101279,2025-07,73,22,0,0
101280,2025-07,58,0,0,0
101281,2025-07,10,0,0,0
101282,2025-07,23,0,1978,1
101283,2025-07,20,0,0,0
101284,2025-07,23,13,0,0
101285,2025-07,6019,33,0,4
101286,2025-07,5363,70,0,4
101287,2025-07,15,4,593,0
101288,2025-07,11,11,0,0
101289,2025-07,15,0,0,0
101290,2025-07,21,0,2377,2
101291,2025-07,9,8,0,0
101292,2025-07,4519,20,0,3
101293,2025-07,24,0,1582,1
101294,2025-07,5,0,0,0
101295,2025-07,13,6,0,0
101296,2025-07,1718,0,0,1
101297,2025-07,20,0,0,0
101298,2025-07,10,28,0,0
101299,2025-07,103,36,0,0
101300,2025-07,6,0,0,0
101301,2025-07,18,7,0,0
101302,2025-07,11,0,0,0
101303,2025-07,62,0,0,0
101304,2025-07,8,7,1114,1
101305,2025-07,42,12,0,0
101306,2025-07,416,63,1102,2
101307,2025-07,11,5,0,0
101308,2025-07,66,59,0,1
101309,2025-07,34,0,0,0
101310,2025-07,37617,58,8888,33
101311,2025-07,10,13,0,0
101312,2025-07,6476,0,0,4
101313,2025-07,210,0,0,0
101314,2025-07,12,0,0,0
101315,2025-07,16,8,0,0
101316,2025-07,52,8,0,0
101317,2025-07,64,0,0,0
101318,2025-07,12,5,0,0
101319,2025-07,23,34,1334,1
101320,2025-07,69,0,0,0
101321,2025-07,8,0,0,0
101322,2025-07,206,8,0,0
101323,2025-07,33,0,0,0
101324,2025-07,48,12,0,0
101325,2025-07,22,0,0,0
101326,2025-07,157,36,9105,9
101327,2025-07,18,11,0,0
101328,2025-07,10,0,1349,1
101329,2025-07,27,0,0,0
101330,2025-07,8,0,0,0
101331,2025-07,626,19,7080,7
101332,2025-07,294,4,0,0
101333,2025-07,550,13,1205,1
101334,2025-07,4976,31,0,3
101335,2025-07,6516,37,0,4
101336,2025-07,438,30,2372,3
101337,2025-07,12,20,0,0
101338,2025-07,18,2,751,0
101339,2025-07,4329,92,0,4
101340,2025-07,8,23,0,0
101341,2025-07,9,0,0,0
101342,2025-07,53,41,0,0
101343,2025-07,26,10,0,0
101344,2025-07,78,0,0,0
101345,2025-07,4195,0,0,2
101346,2025-07,16,0,0,0
101347,2025-07,9,4,0,0
101348,2025-07,15,83,0,1
101349,2025-07,11,18,0,0
101350,2025-07,20,12,0,0
101351,2025-07,232,80,0,1
101352,2025-07,941,0,20590,21
101353,2025-07,16,10,0,0
101354,2025-07,17,0,0,0
101355,2025-07,5524,25,5370,9
101356,2025-07,17,11,0,0
101357,2025-07,798,8,0,0
101358,2025-07,851,0,0,0
101359,2025-07,1047,11,0,0
101360,2025-07,11,6,0,0
101361,2025-07,70,15,0,0
101362,2025-07,27,0,0,0
101363,2025-07,16,0,0,0
101364,2025-07,8,11,0,0
101365,2025-07,617,1,0,0
101366,2025-07,20,0,1474,1
101367,2025-07,58,0,0,0
101368,2025-07,10,0,0,0
101369,2025-07,18,0,779,0
101370,2025-07,21,0,0,0
101371,2025-07,13,18,0,0
101372,2025-07,1771,189,3991,8
101373,2025-07,19,0,0,0
101374,2025-07,863,11,0,0
101375,2025-07,11430,50,0,8
101376,2025-07,16,11,0,0
101377,2025-07,25,54,0,0
101378,2025-07,2794,30,1635,4
101379,2025-07,42,57,4728,5
101380,2025-07,16,0,0,0
101381,2025-07,21,6,568,0
101382,2025-07,19,0,0,0
101383,2025-07,29,24,0,0
101384,2025-07,12831,108,0,10
101385,2025-07,1115,79,825,3
101386,2025-07,20,1,0,0
101387,2025-07,398,0,1692,2
101388,2025-07,11,29,0,0
101389,2025-07,72508,12,0,45
101390,2025-07,8,18,608,0
101391,2025-07,6319,24,0,4
101392,2025-07,427,11,0,0
101393,2025-07,109,7,0,0
101394,2025-07,51,36,0,0
101395,2025-07,5165,41,0,4
101396,2025-07,12,11,0,0
101397,2025-07,6,57,0,1
101398,2025-07,7231,0,4174,8
101399,2025-07,14,7,0,0
101400,2025-07,13,0,0,0
101401,2025-07,25,0,0,0
101402,2025-07,15,10,0,0
101403,2025-07,1029,34,0,1
101404,2025-07,14,0,0,0
101405,2025-07,20,23,0,0
101406,2025-07,22,6,0,0
101407,2025-07,13207,243,0,12
101408,2025-07,6,0,0,0
101409,2025-07,10377,121,0,8
101410,2025-07,44,39,648,1
101411,2025-07,1512,13,3009,4
101412,2025-07,24781,66,0,16
101413,2025-07,33,40,0,0
101414,2025-07,137,57,3239,4
101415,2025-07,23,2,0,0
101416,2025-07,763,29,0,1
101417,2025-07,19,0,0,0
101418,2025-07,9,0,0,0
101419,2025-07,12397,78,0,9
101420,2025-07,22298,0,0,14
101421,2025-07,656,5,0,0
101422,2025-07,34,0,1072,1
101423,2025-07,21,10,2971,3
101424,2025-07,9,0,0,0
101425,2025-07,25,0,12146,12
101426,2025-07,25,0,0,0
101427,2025-07,87,12,5931,6
101428,2025-07,5,0,2917,2
101429,2025-07,894,10,0,0
101430,2025-07,10,0,0,0
101431,2025-07,7367,0,0,4
101432,2025-07,11,0,0,0
101433,2025-07,11,0,0,0
101434,2025-07,62,0,0,0
101435,2025-07,39,40,0,0
101436,2025-07,2889,122,0,4
101437,2025-07,42,0,0,0
101438,2025-07,50,5,0,0
101439,2025-07,3697,0,0,2
101440,2025-07,7986,82,4172,10
101441,2025-07,73,5,0,0
101442,2025-07,8,0,0,0
101443,2025-07,14,8,0,0
101444,2025-07,11,0,0,0
101445,2025-07,12,0,0,0
101446,2025-07,20,0,0,0
101447,2025-07,20651,20,6217,19
101448,2025-07,11,0,0,0
101449,2025-07,37,33,0,0
101450,2025-07,14,7,0,0
101451,2025-07,1020,0,2456,3
101452,2025-07,57,0,984,0
101453,2025-07,3523,0,0,2
101454,2025-07,9495,24,0,6
101455,2025-07,2633,2,1531,3
101456,2025-07,58,34,0,0
101457,2025-07,13,54,0,0
101458,2025-07,11,0,0,0
101459,2025-07,1792,28,0,1
101460,2025-07,16,19,1184,1
101461,2025-07,331,11,0,0
101462,2025-07,90,25,2945,3
101463,2025-07,11,7,0,0
101464,2025-07,16,0,1336,1
101465,2025-07,1633,0,0,1
101466,2025-07,454,14,2931,3
101467,2025-07,32,20,0,0
101468,2025-07,22,6,0,0
101469,2025-07,1011,138,2021,5
101470,2025-07,20,0,1036,1
101471,2025-07,3909,28,4060,7
101472,2025-07,15,5,0,0
101473,2025-07,11,0,0,0
101474,2025-07,17,0,0,0
101475,2025-07,21,10,0,0
101476,2025-07,10,0,0,0
101477,2025-07,19,6,0,0
101478,2025-07,2035,103,0,3
101479,2025-07,39,0,0,0
101480,2025-07,8,6,0,0
101481,2025-07,6,11,0,0
101482,2025-07,11,0,1426,1
101483,2025-07,18,8,0,0
101484,2025-07,12,0,0,0
101485,2025-07,2660,0,0,1
101486,2025-07,13,18,0,0
101487,2025-07,9609,23,0,6
101488,2025-07,255,7,3447,3
101489,2025-07,19821,25,0,12
101490,2025-07,12,0,1424,1
101491,2025-07,116,30,537,1
101492,2025-07,7751,22,0,5
101493,2025-07,24,42,2023,2
101494,2025-07,138,0,0,0
101495,2025-07,11,0,0,0
101496,2025-07,1514,46,0,1
101497,2025-07,18,69,0,1
101498,2025-07,58,9,2039,2
101499,2025-07,150,0,0,0
101500,2025-07,677,0,0,0
101501,2025-07,2638,8,1619,3
101502,2025-07,5010,11,0,3
101503,2025-07,11,0,0,0
101504,2025-07,41,0,0,0
101505,2025-07,44,20,0,0
101506,2025-07,16,0,0,0
101507,2025-07,79,0,0,0
101508,2025-07,41,0,0,0
101509,2025-07,12,4,0,0
101510,2025-07,469,43,0,1
101511,2025-07,80,0,736,0
101512,2025-07,11,14,0,0
101513,2025-07,4128,23,0,3
101514,2025-07,40,23,0,0
101515,2025-07,5247,34,5887,9
101516,2025-07,9,11,0,0
101517,2025-07,8,23,1517,1
101518,2025-07,2832,0,0,1
101519,2025-07,28,46,0,0
101520,2025-07,11,14,9553,9
101521,2025-07,15,63,667,1
101522,2025-07,11,0,0,0
101523,2025-07,8267,0,3126,8
101524,2025-07,345,36,7640,8
101525,2025-07,1242,0,0,0
101526,2025-07,225,5,1182,1
101527,2025-07,10,11,0,0
101528,2025-07,838,0,0,0
101529,2025-07,7,26,0,0
101530,2025-07,21,13,0,0
101531,2025-07,23,35,0,0
101532,2025-07,12,0,0,0
101533,2025-07,74,46,0,0
101534,2025-07,93,0,1359,1
101535,2025-07,11,0,0,0
101536,2025-07,498,30,0,0
101537,2025-07,44,9,0,0
101538,2025-07,46,65,7032,8
101539,2025-07,3731,40,7506,10
101540,2025-07,24,45,0,0
101541,2025-07,163,24,0,0
101542,2025-07,5,0,0,0
101543,2025-07,21,7,0,0
101544,2025-07,1096,0,0,0
101545,2025-07,9,11,0,0
101546,2025-07,18,0,0,0
101547,2025-07,14,0,0,0
101548,2025-07,2618,0,790,2
101549,2025-07,11,0,0,0
101550,2025-07,29,14,0,0
101551,2025-07,13,0,0,0
101552,2025-07,147,0,0,0
101553,2025-07,21,0,667,0
101554,2025-07,102,0,5473,5
101555,2025-07,26,35,0,0
101556,2025-07,997,0,0,0
101557,2025-07,4731,0,5045,8
101558,2025-07,22,0,0,0
101559,2025-07,11,22,0,0
101560,2025-07,10802,83,0,8
101561,2025-07,14376,12,0,9
101562,2025-07,24,5,0,0
101563,2025-07,7936,0,0,5
101564,2025-07,1440,27,2926,4
101565,2025-07,1503,0,0,1
101566,2025-07,16,13,0,0
101567,2025-07,8,46,0,0
101568,2025-07,50,12,0,0
101569,2025-07,70,0,0,0
101570,2025-07,12,17,0,0
101571,2025-07,461,0,0,0
101572,2025-07,16,15,0,0
101573,2025-07,12,0,0,0
101574,2025-07,45,23,0,0
101575,2025-07,8,27,0,0
101576,2025-07,21,9,0,0
101577,2025-07,786,49,0,1
101578,2025-07,108,0,0,0
101579,2025-07,8118,69,0,6
101580,2025-07,73,47,0,0
101581,2025-07,2411,5,0,1
101582,2025-07,21,18,0,0
101583,2025-07,12,0,0,0
101584,2025-07,9,0,1271,1
101585,2025-07,55,17,0,0
101586,2025-07,62,28,0,0
101587,2025-07,43,13,0,0
101588,2025-07,37,62,714,1
101589,2025-07,31,8,0,0
101590,2025-07,28,5,0,0
101591,2025-07,10,53,0,0
101592,2025-07,11,14,0,0
101593,2025-07,24686,86,0,17
101594,2025-07,34,0,0,0
101595,2025-07,2095,3,0,1
101596,2025-07,818,11,0,0
101597,2025-07,10,11,613,0
101598,2025-07,8,8,0,0
101599,2025-07,736,15,0,0
101600,2025-07,13,0,0,0
101601,2025-07,5152,44,0,4
101602,2025-07,40,0,0,0
101603,2025-07,414,4,0,0
101604,2025-07,5184,18,0,3
101605,2025-07,8,0,0,0
101606,2025-07,10,0,0,0
101607,2025-07,1900,25,0,1
101608,2025-07,36,0,0,0
101609,2025-07,29,22,0,0
101610,2025-07,11,0,0,0
101611,2025-07,15,0,0,0
101612,2025-07,79,50,2583,3
101613,2025-07,2280,0,12335,13
101614,2025-07,876,15,2088,3
101615,2025-07,79,0,0,0
101616,2025-07,14,0,0,0
101617,2025-07,23,28,0,0
101618,2025-07,14,3,2397,2
101619,2025-07,17892,49,0,12
101620,2025-07,14,26,0,0
101621,2025-07,842,0,0,0
101622,2025-07,44,11,0,0
101623,2025-07,56,7,3829,3
101624,2025-07,85,9,0,0
101625,2025-07,19,0,0,0
101626,2025-07,94,12,0,0
101627,2025-07,49,0,0,0
101628,2025-07,81,0,0,0
101629,2025-07,40,0,7384,7
101630,2025-07,21,14,0,0
101631,2025-07,12,8,0,0
101632,2025-07,6104,28,0,4
101633,2025-07,110,9,0,0
101634,2025-07,94,15,0,0
101635,2025-07,460,13,0,0
101636,2025-07,11,54,852,1
101637,2025-07,19,28,0,0
101638,2025-07,2526,207,1393,6
101639,2025-07,7,0,201,0
101640,2025-07,632,27,0,0
101641,2025-07,920,0,0,0
101642,2025-07,10,0,1886,1
101643,2025-07,19,31,1618,2
101644,2025-07,8,0,956,0
101645,2025-07,8,18,0,0
101646,2025-07,41,13,0,0
101647,2025-07,32,0,567,0
101648,2025-07,1737,0,0,1
101649,2025-07,15193,51,10798,21
101650,2025-07,34,11,1124,1
101651,2025-07,27,23,0,0
101652,2025-07,14,3,1367,1
101653,2025-07,48,0,0,0
101654,2025-07,18,0,0,0
101655,2025-07,1946,0,5882,7
101656,2025-07,44,29,0,0
101657,2025-07,12,0,0,0
101658,2025-07,23,26,0,0
101659,2025-07,49,0,0,0
101660,2025-07,24,0,723,0
101661,2025-07,10,0,0,0
101662,2025-07,1184,4,0,1
101663,2025-07,55,0,0,0
101664,2025-07,9,0,2033,2
101665,2025-07,1975,33,10461,12
101666,2025-07,57,10,0,0
101667,2025-07,142,21,0,0
101668,2025-07,28,39,0,0
101669,2025-07,11,0,0,0
101670,2025-07,8944,17,0,6
101671,2025-07,48,10,6274,6
101672,2025-07,10,7,0,0
101673,2025-07,2484,37,0,2
101674,2025-07,16,0,0,0
101675,2025-07,48,28,0,0
101676,2025-07,4300,115,0,4
101677,2025-07,123,11,0,0
101678,2025-07,8,24,0,0
101679,2025-07,4243,69,0,4
101680,2025-07,12,0,1376,1
101681,2025-07,62,58,16540,17
101682,2025-07,1101,9,0,1
101683,2025-07,33,7,2106,2
101684,2025-07,67,6,0,0
101685,2025-07,5,6,0,0
101686,2025-07,23,9,0,0
101687,2025-07,23,5,0,0
101688,2025-07,16,18,0,0
101689,2025-07,19,0,0,0
101690,2025-07,24,13,0,0
101691,2025-07,39,35,0,0
101692,2025-07,3058,107,0,4
101693,2025-07,12,0,252,0
101694,2025-07,92,0,0,0
101695,2025-07,2045,0,0,1
101696,2025-07,9,29,0,0
101697,2025-07,15,0,0,0
101698,2025-07,37,0,0,0
101699,2025-07,1852,31,0,1
101700,2025-07,862,13,0,0
