CustomerID,Segment,_seg,Age,AgeBand,Region,Channel,TenureYears,IncomeBand,RiskProfile,Active90D,ProductCount,Has_Deposit,Has_CreditCard,Has_Loan,Has_Wealth,Has_Insurance,TotalAUM_k,AUM_萬,CardMonthlySpend_k,LoanBalance_k,AnnualContribution_k,Prop_CreditCard,Prop_Loan,Prop_Wealth,Prop_Insurance,WealthPropensity_ML,現有商品
100179,貴賓理財,2,45,40-49,北區,電話行銷,8,120–250萬,穩健,0,5,1,1,1,1,1,1461,146,34,12298,181,72,57,90,78,90,存卡貸財保
100180,財富管理,1,44,40-49,南區,分行臨櫃,1,60–120萬,穩健,1,1,1,0,0,0,0,39,4,0,0,1,60,60,69,57,69,存
100181,貴賓理財,2,50,50-59,南區,電話行銷,2,120–250萬,保守,1,4,1,1,0,1,1,6999,700,60,0,68,75,58,93,72,93,存卡財保
100182,貴賓理財,2,38,30-39,北區,網銀／APP,8,250萬+,穩健,0,3,1,1,0,0,1,183,18,36,0,10,79,65,93,72,93,存卡保
100183,大眾理財,0,46,40-49,北區,理專業務,0,<60萬,穩健,0,2,1,1,0,0,0,10,1,12,0,3,41,44,20,39,20,存卡
100184,大眾理財,0,27,20-29,中區,分行臨櫃,2,<60萬,穩健,0,2,1,0,1,0,0,16,2,0,3251,42,39,48,16,41,16,存貸
100185,財富管理,1,41,40-49,中區,分行臨櫃,3,60–120萬,穩健,0,2,1,1,0,0,0,194,19,29,0,8,59,60,63,55,63,存卡
100186,財富管理,1,40,40-49,北區,分行臨櫃,7,120–250萬,穩健,0,3,1,1,0,1,0,2318,232,100,0,41,59,62,70,58,70,存卡財
100187,大眾理財,0,41,40-49,中區,分行臨櫃,1,<60萬,穩健,1,2,1,1,0,0,0,7,1,25,0,6,38,47,16,37,16,存卡
100188,大眾理財,0,20,20-29,東區,理專業務,4,60–120萬,保守,0,3,1,1,1,0,0,10,1,14,2681,38,44,42,17,44,17,存卡貸
100189,財富管理,1,53,50-59,北區,分行臨櫃,3,60–120萬,保守,0,3,1,1,0,1,0,1220,122,30,0,17,57,59,67,56,67,存卡財
100190,大眾理財,0,30,30-39,中區,分行臨櫃,4,<60萬,保守,0,1,1,0,0,0,0,19,2,0,0,1,41,49,16,39,16,存
100191,貴賓理財,2,63,60+,中區,電話行銷,2,120–250萬,穩健,0,4,1,1,0,1,1,14474,1447,28,0,117,75,55,92,73,92,存卡財保
100192,大眾理財,0,32,30-39,中區,分行臨櫃,5,<60萬,保守,0,3,1,1,0,0,1,17,2,24,0,7,39,49,15,38,15,存卡保
100193,大眾理財,0,37,30-39,南區,分行臨櫃,6,<60萬,穩健,0,2,1,1,0,0,0,25,2,41,0,9,42,51,15,42,15,存卡
100194,財富管理,1,65,60+,中區,網銀／APP,27,60–120萬,穩健,1,2,1,1,0,0,0,13,1,21,0,5,60,58,54,57,54,存卡
100195,大眾理財,0,34,30-39,北區,網銀／APP,3,60–120萬,保守,0,1,1,0,0,0,0,13,1,0,0,1,47,43,21,41,21,存
100196,大眾理財,0,51,50-59,北區,理專業務,6,<60萬,保守,0,2,1,0,0,0,1,28,3,0,0,2,41,47,23,39,23,存保
100197,大眾理財,0,38,30-39,中區,網銀／APP,1,<60萬,保守,1,1,1,0,0,0,0,71,7,0,0,1,43,43,19,38,19,存
100198,貴賓理財,2,54,50-59,北區,分行臨櫃,14,120–250萬,保守,0,4,1,1,0,1,1,1361,136,21,0,18,72,63,91,71,91,存卡財保
100199,大眾理財,0,38,30-39,北區,網銀／APP,0,<60萬,保守,1,2,1,0,0,1,0,261,26,0,0,4,41,42,23,40,23,存財
100200,大眾理財,0,47,40-49,北區,理專業務,9,60–120萬,穩健,0,2,1,1,0,0,0,7,1,18,0,4,41,43,17,41,17,存卡
100201,財富管理,1,36,30-39,中區,網銀／APP,5,120–250萬,積極,0,2,1,1,0,0,0,55,6,61,0,14,63,58,68,59,68,存卡
100202,私人銀行,3,44,40-49,東區,電話行銷,2,250萬+,保守,0,4,1,1,0,1,1,30899,3090,14,0,238,89,45,98,84,98,存卡財保
100203,大眾理財,0,30,30-39,中區,網銀／APP,2,<60萬,保守,1,2,1,1,0,0,0,33,3,41,0,9,44,44,17,37,17,存卡
100204,大眾理財,0,39,30-39,南區,網銀／APP,6,60–120萬,穩健,1,2,1,1,0,0,0,16,2,31,0,7,45,43,16,42,16,存卡
100205,大眾理財,0,35,30-39,北區,電話行銷,2,60–120萬,積極,0,3,1,1,0,0,1,14,1,19,0,6,40,42,18,43,18,存卡保
100206,大眾理財,0,45,40-49,北區,分行臨櫃,2,<60萬,積極,0,1,1,0,0,0,0,131,13,0,0,1,39,50,20,41,20,存
100207,大眾理財,0,52,50-59,東區,網銀／APP,5,<60萬,積極,1,2,1,1,0,0,0,15,2,28,0,6,42,45,21,43,21,存卡
100208,財富管理,1,33,30-39,北區,分行臨櫃,4,60–120萬,保守,0,2,1,0,1,0,0,41,4,0,13935,182,61,60,63,62,63,存貸
100209,大眾理財,0,29,20-29,南區,電話行銷,7,60–120萬,積極,1,3,1,1,0,0,1,12,1,11,0,4,40,41,15,45,15,存卡保
100210,大眾理財,0,22,20-29,中區,網銀／APP,2,<60萬,保守,0,2,1,1,0,0,0,8,1,37,0,8,45,45,16,39,16,存卡
100211,財富管理,1,66,60+,北區,網銀／APP,0,60–120萬,保守,1,4,1,1,0,1,1,2016,202,49,0,29,59,56,75,54,75,存卡財保
100212,大眾理財,0,41,40-49,中區,分行臨櫃,3,<60萬,穩健,1,2,1,0,0,1,0,514,51,0,0,5,34,46,18,41,18,存財
100213,大眾理財,0,43,40-49,北區,理專業務,3,<60萬,穩健,0,1,1,0,0,0,0,26,3,0,0,1,41,45,22,40,22,存
100214,財富管理,1,29,20-29,北區,網銀／APP,2,60–120萬,穩健,1,3,1,1,1,0,0,126,13,24,3190,48,64,53,67,55,67,存卡貸
100215,財富管理,1,43,40-49,北區,分行臨櫃,5,60–120萬,穩健,0,2,1,0,0,0,1,40,4,0,0,2,60,61,72,56,72,存保
100216,財富管理,1,49,40-49,北區,分行臨櫃,1,60–120萬,穩健,0,3,1,1,0,0,1,57,6,17,0,5,59,60,70,55,70,存卡保
100217,大眾理財,0,35,30-39,北區,網銀／APP,4,<60萬,保守,0,2,1,0,0,0,1,39,4,0,0,2,46,46,23,39,23,存保
100218,大眾理財,0,49,40-49,南區,分行臨櫃,1,250萬+,保守,1,2,1,1,0,0,0,13,1,11,0,3,43,50,16,42,16,存卡
100219,貴賓理財,2,75,60+,北區,理專業務,1,60–120萬,穩健,1,4,1,1,0,1,1,2708,271,10,0,25,69,58,94,69,94,存卡財保
100220,大眾理財,0,27,20-29,南區,網銀／APP,3,<60萬,穩健,1,2,1,0,1,0,0,35,4,0,1120,15,45,44,18,42,18,存貸
100221,大眾理財,0,26,20-29,中區,分行臨櫃,0,<60萬,保守,1,2,1,1,0,0,0,11,1,6,0,1,40,45,14,36,14,存卡
100222,大眾理財,0,28,20-29,北區,網銀／APP,0,<60萬,保守,1,2,1,0,0,0,1,9,1,0,0,1,45,43,24,37,24,存保
100223,財富管理,1,61,60+,北區,分行臨櫃,6,120–250萬,穩健,0,3,1,1,0,1,0,550,55,45,0,15,56,60,69,58,69,存卡財
100224,貴賓理財,2,61,60+,南區,分行臨櫃,2,250萬+,積極,0,3,1,1,0,0,1,2280,228,47,0,29,74,71,93,74,93,存卡保
100225,大眾理財,0,36,30-39,中區,網銀／APP,4,<60萬,穩健,1,3,1,1,0,0,1,35,4,4,0,2,41,43,17,39,17,存卡保
100226,貴賓理財,2,50,50-59,南區,分行臨櫃,4,120–250萬,穩健,0,3,1,1,0,0,1,355,36,31,0,11,75,66,92,72,92,存卡保
100227,大眾理財,0,29,20-29,北區,理專業務,3,<60萬,穩健,0,3,1,1,0,0,1,10,1,6,0,3,41,44,20,40,20,存卡保
100228,大眾理財,0,47,40-49,中區,網銀／APP,6,<60萬,保守,1,3,1,1,1,0,0,24,2,12,977,16,42,43,15,37,15,存卡貸
100229,財富管理,1,39,30-39,南區,分行臨櫃,6,<60萬,穩健,1,3,1,1,0,0,1,282,28,42,0,12,59,63,66,55,66,存卡保
100230,大眾理財,0,35,30-39,東區,理專業務,4,<60萬,穩健,0,3,1,1,1,0,0,22,2,14,2641,38,42,44,19,44,19,存卡貸
100231,大眾理財,0,44,40-49,北區,網銀／APP,4,<60萬,積極,0,2,1,1,0,0,0,9,1,13,0,3,43,45,18,41,18,存卡
100232,大眾理財,0,35,30-39,東區,分行臨櫃,1,<60萬,保守,0,2,1,0,1,0,0,25,2,0,1917,25,42,49,20,42,20,存貸
100233,貴賓理財,2,47,40-49,北區,網銀／APP,7,250萬+,積極,1,5,1,1,1,1,1,3878,388,21,1531,56,74,62,93,73,93,存卡貸財保
100234,大眾理財,0,38,30-39,南區,理專業務,1,<60萬,穩健,1,1,1,0,0,0,0,19,2,0,0,1,41,45,21,41,21,存
100235,貴賓理財,2,58,50-59,中區,網銀／APP,7,120–250萬,保守,0,4,1,1,0,1,1,1893,189,33,0,24,74,60,92,72,92,存卡財保
100236,財富管理,1,62,60+,中區,網銀／APP,3,120–250萬,穩健,1,3,1,0,1,1,0,704,70,0,1874,31,57,53,71,59,71,存貸財
100237,大眾理財,0,44,40-49,北區,網銀／APP,2,<60萬,保守,0,2,1,0,0,1,0,206,21,0,0,3,41,44,22,42,22,存財
100238,財富管理,1,52,50-59,南區,分行臨櫃,12,120–250萬,穩健,0,3,1,1,0,1,0,694,69,7,0,8,58,59,60,62,60,存卡財
100239,大眾理財,0,35,30-39,北區,分行臨櫃,4,<60萬,穩健,1,2,1,1,0,0,0,16,2,10,0,2,40,45,16,37,16,存卡
100240,大眾理財,0,30,30-39,北區,網銀／APP,2,<60萬,穩健,1,2,1,1,0,0,0,11,1,5,0,1,45,41,18,38,18,存卡
100241,財富管理,1,51,50-59,中區,理專業務,1,60–120萬,穩健,0,3,1,1,0,0,1,268,27,110,0,27,57,62,74,55,74,存卡保
100242,財富管理,1,45,40-49,南區,電話行銷,5,60–120萬,穩健,0,2,1,1,0,0,0,99,10,15,0,4,62,56,62,60,62,存卡
100243,大眾理財,0,22,20-29,北區,分行臨櫃,0,<60萬,保守,0,1,1,0,0,0,0,29,3,0,0,1,43,48,19,38,19,存
100244,大眾理財,0,34,30-39,中區,網銀／APP,9,<60萬,積極,0,1,1,0,0,0,0,16,2,0,0,1,42,46,17,43,17,存
100245,大眾理財,0,37,30-39,北區,分行臨櫃,3,60–120萬,積極,0,2,1,1,0,0,0,7,1,6,0,1,40,46,16,42,16,存卡
100246,貴賓理財,2,44,40-49,中區,網銀／APP,10,250萬+,穩健,1,3,1,1,0,1,0,9495,950,14,0,76,77,59,90,73,90,存卡財
100247,大眾理財,0,54,50-59,中區,網銀／APP,1,<60萬,保守,1,2,1,1,0,0,0,16,2,27,0,6,42,44,18,36,18,存卡
100248,大眾理財,0,43,40-49,中區,分行臨櫃,4,<60萬,積極,0,2,1,1,0,0,0,23,2,10,0,2,37,49,14,41,14,存卡
100249,大眾理財,0,53,50-59,南區,理專業務,6,<60萬,穩健,0,2,1,1,0,0,0,16,2,13,0,3,41,47,16,43,16,存卡
100250,大眾理財,0,40,40-49,中區,網銀／APP,4,60–120萬,積極,1,2,1,1,0,0,0,7,1,15,0,3,41,41,16,41,16,存卡
100251,財富管理,1,44,40-49,北區,網銀／APP,7,60–120萬,保守,1,5,1,1,1,1,1,939,94,3,6711,98,59,53,66,59,66,存卡貸財保
100252,貴賓理財,2,39,30-39,中區,理專業務,8,250萬+,穩健,1,4,1,1,0,1,1,2143,214,38,0,27,70,62,92,72,92,存卡財保
100253,大眾理財,0,38,30-39,北區,網銀／APP,2,<60萬,保守,1,3,1,1,1,0,0,19,2,30,1526,27,45,43,18,36,18,存卡貸
100254,大眾理財,0,38,30-39,北區,理專業務,1,<60萬,穩健,1,1,1,0,0,0,0,23,2,0,0,1,40,43,23,39,23,存
100255,大眾理財,0,22,20-29,南區,電話行銷,1,<60萬,穩健,0,1,1,0,0,0,0,90,9,0,0,1,44,44,17,44,17,存
100256,財富管理,1,38,30-39,北區,網銀／APP,13,60–120萬,保守,1,1,1,0,0,0,0,97,10,0,0,1,65,56,67,54,67,存
100257,財富管理,1,40,40-49,北區,分行臨櫃,5,60–120萬,保守,1,2,1,1,0,0,0,41,4,11,0,3,61,57,64,52,64,存卡
100258,大眾理財,0,42,40-49,東區,分行臨櫃,7,60–120萬,穩健,0,2,1,0,0,0,1,13,1,0,0,1,41,49,22,45,22,存保
100259,大眾理財,0,43,40-49,北區,理專業務,2,<60萬,保守,1,3,1,1,1,0,0,24,2,13,7889,106,40,42,17,39,17,存卡貸
100260,大眾理財,0,31,30-39,北區,分行臨櫃,5,<60萬,穩健,1,3,1,1,1,0,0,31,3,34,1685,30,40,47,16,37,16,存卡貸
100261,大眾理財,0,43,40-49,北區,理專業務,1,<60萬,保守,0,2,1,1,0,0,0,9,1,9,0,2,42,44,19,38,19,存卡
100262,財富管理,1,41,40-49,北區,網銀／APP,3,60–120萬,保守,1,3,1,1,0,0,1,53,5,60,0,15,64,57,73,52,73,存卡保
100263,大眾理財,0,20,20-29,中區,電話行銷,2,<60萬,穩健,0,2,1,1,0,0,0,15,2,13,0,3,41,41,14,41,14,存卡
100264,大眾理財,0,32,30-39,南區,網銀／APP,8,60–120萬,積極,1,2,1,0,0,0,1,8,1,0,0,1,43,45,19,45,19,存保
100265,貴賓理財,2,61,60+,中區,理專業務,3,250萬+,穩健,0,5,1,1,1,1,1,8532,853,31,5944,151,72,63,92,76,92,存卡貸財保
100266,大眾理財,0,20,20-29,北區,分行臨櫃,4,<60萬,保守,1,2,1,1,0,0,0,20,2,6,0,2,42,45,15,36,15,存卡
100267,大眾理財,0,39,30-39,中區,網銀／APP,4,<60萬,積極,0,2,1,0,0,0,1,15,2,0,0,1,40,47,21,43,21,存保
100268,大眾理財,0,55,50-59,北區,理專業務,1,<60萬,積極,0,3,1,1,1,0,0,20,2,13,2781,39,38,45,19,41,19,存卡貸
100269,大眾理財,0,29,20-29,中區,分行臨櫃,7,<60萬,穩健,0,2,1,1,0,0,0,27,3,10,0,2,40,47,13,40,13,存卡
100270,大眾理財,0,38,30-39,中區,分行臨櫃,7,<60萬,穩健,0,3,1,1,1,0,0,74,7,27,1500,26,39,49,13,40,13,存卡貸
100271,大眾理財,0,23,20-29,北區,理專業務,3,<60萬,保守,1,2,1,1,0,0,0,27,3,38,0,9,42,43,18,36,18,存卡
100272,大眾理財,0,55,50-59,南區,理專業務,3,<60萬,穩健,0,3,1,1,1,0,0,9,1,9,398,7,40,46,17,42,17,存卡貸
100273,大眾理財,0,37,30-39,南區,分行臨櫃,0,120–250萬,穩健,1,3,1,1,0,1,0,3452,345,42,0,37,40,44,18,45,18,存卡財
100274,大眾理財,0,38,30-39,北區,網銀／APP,1,60–120萬,積極,1,2,1,1,0,0,0,9,1,7,0,2,43,40,19,41,19,存卡
100275,財富管理,1,58,50-59,中區,分行臨櫃,3,<60萬,保守,1,2,1,0,0,0,1,90,9,0,0,2,56,62,70,51,70,存保
100276,大眾理財,0,45,40-49,中區,分行臨櫃,1,120–250萬,保守,0,1,1,0,0,0,0,15,2,0,0,1,41,46,19,41,19,存
100277,大眾理財,0,28,20-29,北區,網銀／APP,5,60–120萬,積極,1,3,1,0,1,1,0,273,27,0,621,12,39,40,20,44,20,存貸財
100278,大眾理財,0,30,30-39,北區,分行臨櫃,0,<60萬,積極,1,3,1,1,1,0,0,22,2,6,1521,21,38,45,16,38,16,存卡貸
100279,貴賓理財,2,55,50-59,中區,網銀／APP,1,250萬+,穩健,0,4,1,1,0,1,1,6727,673,29,0,60,75,63,93,74,93,存卡財保
100280,財富管理,1,37,30-39,南區,分行臨櫃,6,250萬+,保守,0,3,1,1,1,0,0,214,21,29,1970,34,64,65,60,59,60,存卡貸
100281,大眾理財,0,20,20-29,中區,理專業務,4,<60萬,穩健,0,2,1,0,0,0,1,12,1,0,0,1,40,45,20,41,20,存保
100282,大眾理財,0,37,30-39,中區,網銀／APP,3,60–120萬,穩健,0,2,1,1,0,0,0,22,2,2,0,1,44,41,16,42,16,存卡
100283,大眾理財,0,21,20-29,中區,分行臨櫃,5,<60萬,保守,1,1,1,0,0,0,0,26,3,0,0,1,40,46,16,37,16,存
100284,大眾理財,0,55,50-59,北區,理專業務,1,<60萬,保守,0,1,1,0,0,0,0,106,11,0,0,1,41,46,23,38,23,存
100285,大眾理財,0,39,30-39,北區,理專業務,2,60–120萬,保守,1,2,1,1,0,0,0,24,2,8,0,2,42,40,18,37,18,存卡
100286,大眾理財,0,28,20-29,北區,分行臨櫃,4,<60萬,穩健,0,1,1,0,0,0,0,9,1,0,0,1,42,48,19,40,19,存
100287,大眾理財,0,30,30-39,南區,理專業務,3,<60萬,保守,0,4,1,1,1,0,1,47,5,15,5120,71,42,46,16,43,16,存卡貸保
100288,大眾理財,0,20,20-29,南區,分行臨櫃,1,<60萬,穩健,0,2,1,1,0,0,0,13,1,9,0,2,43,48,15,42,15,存卡
100289,大眾理財,0,25,20-29,南區,分行臨櫃,6,60–120萬,保守,0,2,1,1,0,0,0,10,1,13,0,3,44,47,13,42,13,存卡
100290,大眾理財,0,49,40-49,北區,網銀／APP,1,60–120萬,保守,0,1,1,0,0,0,0,45,4,0,0,1,46,44,22,40,22,存
100291,財富管理,1,68,60+,北區,分行臨櫃,3,<60萬,積極,0,2,1,1,0,0,0,73,7,30,0,7,57,64,69,55,69,存卡
100292,大眾理財,0,45,40-49,中區,網銀／APP,1,<60萬,穩健,1,2,1,1,0,0,0,15,2,5,0,1,42,42,17,38,17,存卡
100293,貴賓理財,2,48,40-49,北區,網銀／APP,23,<60萬,保守,1,3,1,1,0,0,1,917,92,38,0,16,77,64,90,67,90,存卡保
100294,大眾理財,0,33,30-39,北區,理專業務,3,<60萬,穩健,0,2,1,1,0,0,0,12,1,5,0,1,42,43,18,40,18,存卡
100295,財富管理,1,33,30-39,南區,分行臨櫃,2,60–120萬,保守,1,3,1,1,0,1,0,868,87,18,0,12,58,57,62,57,62,存卡財
100296,貴賓理財,2,72,60+,中區,分行臨櫃,4,250萬+,穩健,1,4,1,1,1,1,0,6982,698,46,2906,102,71,66,91,72,91,存卡貸財
100297,私人銀行,3,52,50-59,中區,網銀／APP,9,250萬+,保守,0,4,1,1,0,1,1,1615,162,31,0,22,82,54,98,81,98,存卡財保
100298,財富管理,1,67,60+,北區,分行臨櫃,8,60–120萬,積極,0,1,1,0,0,0,0,75,8,0,0,1,57,62,70,58,70,存
100299,財富管理,1,59,50-59,北區,理專業務,2,120–250萬,保守,0,2,1,0,0,1,0,1468,147,0,0,13,58,54,75,58,75,存財
100300,財富管理,1,24,20-29,北區,電話行銷,11,60–120萬,積極,1,1,1,0,0,0,0,33,3,0,0,1,60,53,65,58,65,存
100301,財富管理,1,36,30-39,北區,電話行銷,4,<60萬,穩健,1,2,1,1,0,0,0,64,6,31,0,7,61,54,66,53,66,存卡
100302,大眾理財,0,30,30-39,北區,電話行銷,4,<60萬,保守,1,3,1,1,1,0,0,20,2,18,1288,21,42,40,15,37,15,存卡貸
100303,大眾理財,0,37,30-39,北區,分行臨櫃,2,<60萬,積極,1,2,1,0,0,0,1,17,2,0,0,1,37,48,22,39,22,存保
100304,大眾理財,0,37,30-39,東區,分行臨櫃,4,60–120萬,保守,1,2,1,0,1,0,0,30,3,0,4892,64,41,46,19,43,19,存貸
100305,財富管理,1,76,60+,北區,網銀／APP,2,60–120萬,穩健,1,4,1,1,0,1,1,1737,174,15,0,19,57,54,74,56,74,存卡財保
100306,大眾理財,0,26,20-29,北區,理專業務,2,60–120萬,穩健,0,1,1,0,0,0,0,15,2,0,0,1,43,42,22,42,22,存
100307,大眾理財,0,40,40-49,北區,網銀／APP,5,<60萬,保守,0,3,1,1,1,0,0,28,3,15,1374,21,46,44,17,38,17,存卡貸
100308,財富管理,1,50,50-59,中區,分行臨櫃,6,60–120萬,保守,1,3,1,0,1,0,1,82,8,0,3149,43,57,60,66,54,66,存貸保
100309,大眾理財,0,37,30-39,北區,網銀／APP,2,<60萬,積極,1,2,1,1,0,0,0,186,19,15,0,5,43,43,19,39,19,存卡
100310,大眾理財,0,39,30-39,北區,分行臨櫃,5,60–120萬,保守,0,2,1,1,0,0,0,35,4,12,0,3,42,46,15,39,15,存卡
100311,大眾理財,0,26,20-29,北區,網銀／APP,3,120–250萬,積極,1,3,1,1,0,0,1,12,1,7,0,3,44,40,21,42,21,存卡保
100312,大眾理財,0,39,30-39,北區,分行臨櫃,0,<60萬,保守,0,2,1,1,0,0,0,7,1,7,0,2,42,47,17,37,17,存卡
100313,大眾理財,0,43,40-49,中區,網銀／APP,2,<60萬,保守,1,2,1,0,0,0,1,11,1,0,0,1,42,44,21,38,21,存保
100314,大眾理財,0,41,40-49,北區,網銀／APP,5,<60萬,保守,1,1,1,0,0,0,0,7,1,0,0,1,45,44,21,38,21,存
100315,大眾理財,0,44,40-49,北區,理專業務,9,<60萬,穩健,0,2,1,1,0,0,0,27,3,15,0,4,41,45,17,40,17,存卡
100316,大眾理財,0,53,50-59,南區,電話行銷,1,60–120萬,積極,0,1,1,0,0,0,0,14,1,0,0,1,40,44,18,47,18,存
100317,大眾理財,0,48,40-49,北區,分行臨櫃,5,<60萬,保守,1,2,1,1,0,0,0,11,1,49,0,11,40,49,17,35,17,存卡
100318,財富管理,1,44,40-49,中區,電話行銷,4,60–120萬,穩健,0,4,1,1,1,1,0,2324,232,23,1455,43,56,52,61,59,61,存卡貸財
100319,大眾理財,0,25,20-29,北區,電話行銷,1,<60萬,保守,0,3,1,1,0,0,1,14,1,6,0,3,43,42,18,39,18,存卡保
100320,貴賓理財,2,43,40-49,中區,網銀／APP,2,60–120萬,保守,0,3,1,1,0,1,0,6370,637,51,0,60,76,59,92,71,92,存卡財
100321,貴賓理財,2,47,40-49,北區,理專業務,2,120–250萬,保守,1,4,1,1,0,1,1,3529,353,126,0,56,73,62,95,68,95,存卡財保
100322,大眾理財,0,40,40-49,北區,電話行銷,0,<60萬,穩健,1,2,1,0,0,1,0,319,32,0,0,4,37,40,21,42,21,存財
100323,大眾理財,0,32,30-39,北區,分行臨櫃,1,60–120萬,穩健,1,1,1,0,0,0,0,44,4,0,0,1,41,44,20,39,20,存
100324,大眾理財,0,27,20-29,東區,網銀／APP,3,<60萬,保守,1,3,1,1,0,0,1,33,3,3,0,2,46,42,21,40,21,存卡保
100325,財富管理,1,30,30-39,北區,網銀／APP,0,120–250萬,積極,0,3,1,1,0,0,1,224,22,8,0,5,64,55,73,58,73,存卡保
100326,財富管理,1,25,20-29,南區,網銀／APP,2,<60萬,保守,0,2,1,0,1,0,0,87,9,0,2820,37,67,59,67,58,67,存貸
100327,財富管理,1,41,40-49,南區,理專業務,3,<60萬,穩健,0,3,1,1,0,0,1,17,2,19,0,6,60,60,69,57,69,存卡保
100328,大眾理財,0,21,20-29,北區,網銀／APP,1,<60萬,保守,1,3,1,1,1,0,0,11,1,12,581,10,46,41,17,36,17,存卡貸
100329,財富管理,1,32,30-39,北區,網銀／APP,1,60–120萬,穩健,1,2,1,0,0,1,0,342,34,0,0,4,60,52,74,58,74,存財
100330,大眾理財,0,33,30-39,北區,理專業務,3,120–250萬,保守,1,2,1,0,1,0,0,33,3,0,5592,73,43,40,20,41,20,存貸
100331,財富管理,1,29,20-29,東區,電話行銷,2,120–250萬,穩健,0,1,1,0,0,0,0,66,7,0,0,1,64,53,74,62,74,存
100332,大眾理財,0,42,40-49,中區,分行臨櫃,1,<60萬,穩健,0,2,1,1,0,0,0,43,4,31,0,7,39,49,16,39,16,存卡
100333,財富管理,1,52,50-59,中區,理專業務,4,60–120萬,穩健,1,3,1,1,0,0,1,158,16,10,0,5,56,55,69,54,69,存卡保
100334,貴賓理財,2,43,40-49,北區,網銀／APP,9,120–250萬,保守,0,4,1,1,0,1,1,4000,400,91,0,52,77,62,94,71,94,存卡財保
100335,大眾理財,0,33,30-39,南區,網銀／APP,1,<60萬,穩健,0,2,1,1,0,0,0,63,6,17,0,4,46,45,17,43,17,存卡
100336,大眾理財,0,43,40-49,北區,網銀／APP,2,<60萬,保守,1,2,1,0,0,0,1,34,3,0,0,2,44,44,24,37,24,存保
100337,大眾理財,0,30,30-39,北區,理專業務,1,<60萬,保守,1,2,1,1,0,0,0,18,2,14,0,3,42,42,19,36,19,存卡
100338,財富管理,1,35,30-39,北區,分行臨櫃,8,<60萬,穩健,0,3,1,0,1,1,0,2011,201,0,1956,42,57,60,66,58,66,存貸財
100339,大眾理財,0,51,50-59,北區,網銀／APP,3,60–120萬,積極,1,2,1,1,0,0,0,48,5,21,0,5,42,42,19,40,19,存卡
100340,貴賓理財,2,59,50-59,南區,網銀／APP,10,120–250萬,保守,1,4,1,1,1,1,0,6682,668,9,5591,126,77,57,89,75,89,存卡貸財
100341,大眾理財,0,44,40-49,南區,理專業務,6,60–120萬,穩健,0,2,1,0,0,0,1,12,1,0,0,1,41,46,21,45,21,存保
100342,貴賓理財,2,60,60+,北區,分行臨櫃,3,250萬+,穩健,0,4,1,1,1,1,0,1572,157,48,1944,49,72,67,92,72,92,存卡貸財
100343,財富管理,1,22,20-29,北區,分行臨櫃,7,60–120萬,穩健,1,2,1,1,0,0,0,52,5,54,0,12,61,59,65,53,65,存卡
100344,大眾理財,0,52,50-59,南區,理專業務,3,<60萬,穩健,0,1,1,0,0,0,0,11,1,0,0,1,41,47,20,43,20,存
100345,財富管理,1,48,40-49,中區,電話行銷,2,60–120萬,保守,1,3,1,1,1,0,0,77,8,113,8672,138,59,58,64,56,64,存卡貸
100346,財富管理,1,55,50-59,北區,網銀／APP,2,60–120萬,保守,1,3,1,1,1,0,0,43,4,14,2106,31,63,54,68,52,68,存卡貸
100347,貴賓理財,2,54,50-59,北區,網銀／APP,6,120–250萬,保守,0,3,1,1,0,1,0,3178,318,125,0,52,77,64,94,70,94,存卡財
100348,大眾理財,0,38,30-39,中區,網銀／APP,3,<60萬,穩健,0,1,1,0,0,0,0,41,4,0,0,1,43,45,19,41,19,存
100349,大眾理財,0,34,30-39,東區,網銀／APP,0,<60萬,保守,0,1,1,0,0,0,0,59,6,0,0,1,47,45,24,43,24,存
100350,大眾理財,0,42,40-49,中區,網銀／APP,2,<60萬,穩健,0,1,1,0,0,0,0,11,1,0,0,1,43,45,20,41,20,存
100351,大眾理財,0,34,30-39,北區,電話行銷,3,60–120萬,穩健,1,1,1,0,0,0,0,14,1,0,0,1,42,39,19,41,19,存
100352,大眾理財,0,47,40-49,中區,分行臨櫃,4,<60萬,保守,0,3,1,1,1,0,0,15,2,3,999,14,39,48,13,38,13,存卡貸
100353,大眾理財,0,20,20-29,北區,電話行銷,2,60–120萬,穩健,0,2,1,0,0,1,0,388,39,0,0,5,40,39,19,45,19,存財
100354,大眾理財,0,32,30-39,南區,分行臨櫃,4,<60萬,穩健,1,1,1,0,0,0,0,21,2,0,0,1,41,48,17,41,17,存
100355,大眾理財,0,60,60+,北區,理專業務,1,<60萬,穩健,0,2,1,1,0,0,0,12,1,25,0,6,40,45,21,39,21,存卡
100356,大眾理財,0,31,30-39,北區,分行臨櫃,4,<60萬,穩健,0,2,1,0,0,0,1,24,2,0,0,1,41,49,21,40,21,存保
100357,財富管理,1,41,40-49,北區,分行臨櫃,5,120–250萬,保守,1,1,1,0,0,0,0,45,4,0,0,1,62,58,70,54,70,存
100358,財富管理,1,34,30-39,北區,分行臨櫃,8,60–120萬,穩健,0,3,1,1,0,1,0,987,99,15,0,12,57,57,63,58,63,存卡財
100359,大眾理財,0,41,40-49,北區,分行臨櫃,8,<60萬,穩健,0,2,1,1,0,0,0,10,1,10,0,2,41,48,15,40,15,存卡
