HoldingID,CustomerID,ProductCategory,Balance_k,Status
1001,100410,財富管理,4752,持有
1002,100411,存款,72,持有
1003,100411,信用卡,19,持有
1004,100411,放款,8258,持有
1005,100411,保險,38,持有
1006,100412,存款,512,持有
1007,100412,信用卡,25,持有
1008,100412,財富管理,1004,持有
1009,100413,存款,20,持有
1010,100413,信用卡,11,持有
1011,100414,存款,1041,持有
1012,100414,信用卡,21,持有
1013,100414,財富管理,2063,持有
1014,100415,存款,16,持有
1015,100415,信用卡,7,持有
1016,100416,存款,19,持有
1017,100417,存款,16,持有
1018,100417,信用卡,15,持有
1019,100417,保險,31,持有
1020,100418,存款,262,持有
1021,100418,信用卡,12,持有
1022,100418,財富管理,504,持有
1023,100418,保險,28,持有
1024,100419,存款,21,持有
1025,100419,放款,4019,持有
1026,100420,存款,2315,持有
1027,100420,信用卡,144,持有
1028,100420,財富管理,4611,持有
1029,100420,保險,9,持有
1030,100421,存款,21,持有
1031,100421,信用卡,28,持有
1032,100421,保險,14,持有
1033,100422,存款,100,持有
1034,100422,財富管理,180,持有
1035,100423,存款,14,持有
1036,100423,放款,1744,持有
1037,100424,存款,15,持有
1038,100424,信用卡,22,持有
1039,100425,存款,15,持有
1040,100425,信用卡,8,持有
1041,100425,放款,1049,持有
1042,100426,存款,31,持有
1043,100426,信用卡,51,持有
1044,100426,保險,6,持有
1045,100427,存款,13,持有
1046,100428,存款,28,持有
1047,100428,信用卡,15,持有
1048,100429,存款,23,持有
1049,100430,存款,125,持有
1050,100430,信用卡,35,持有
1051,100430,放款,3175,持有
1052,100431,存款,659,持有
1053,100431,信用卡,16,持有
1054,100431,財富管理,1298,持有
1055,100431,保險,18,持有
1056,100432,存款,75,持有
1057,100432,信用卡,26,持有
1058,100432,放款,780,持有
1059,100433,存款,192,持有
1060,100433,信用卡,20,持有
1061,100434,存款,470,持有
1062,100434,放款,1285,持有
1063,100434,財富管理,921,持有
1064,100434,保險,10,持有
1065,100435,存款,19,持有
1066,100435,信用卡,3,持有
1067,100435,放款,5454,持有
1068,100436,存款,291,持有
1069,100436,財富管理,563,持有
1070,100437,存款,15,持有
1071,100437,信用卡,75,持有
1072,100437,放款,562,持有
1073,100438,存款,23,持有
1074,100438,信用卡,10,持有
1075,100438,放款,412,持有
1076,100439,存款,472,持有
1077,100439,信用卡,8,持有
1078,100439,放款,1451,持有
1079,100439,財富管理,925,持有
1080,100439,保險,39,持有
1081,100440,存款,68,持有
1082,100440,信用卡,42,持有
1083,100441,存款,106,持有
1084,100441,放款,3131,持有
1085,100441,保險,27,持有
1086,100442,存款,27,持有
1087,100442,信用卡,13,持有
1088,100442,保險,21,持有
1089,100443,存款,30,持有
1090,100443,信用卡,14,持有
1091,100443,保險,32,持有
1092,100444,存款,20,持有
1093,100444,信用卡,4,持有
1094,100445,存款,15,持有
1095,100446,存款,214,持有
1096,100446,信用卡,15,持有
1097,100446,放款,2385,持有
1098,100446,財富管理,408,持有
1099,100447,存款,3984,持有
1100,100447,放款,5966,持有
1101,100447,財富管理,7949,持有
1102,100447,保險,12,持有
1103,100448,存款,22,持有
1104,100448,放款,4043,持有
1105,100448,保險,17,持有
1106,100449,存款,15,持有
1107,100450,存款,30,持有
1108,100450,信用卡,27,持有
1109,100450,保險,30,持有
1110,100451,存款,17,持有
1111,100451,信用卡,13,持有
1112,100452,存款,700,持有
1113,100452,信用卡,338,持有
1114,100452,財富管理,1381,持有
1115,100452,保險,14,持有
1116,100453,存款,440,持有
1117,100453,信用卡,7,持有
1118,100453,財富管理,860,持有
1119,100453,保險,19,持有
1120,100454,存款,14,持有
1121,100454,放款,3549,持有
1122,100455,存款,28,持有
1123,100456,存款,19,持有
1124,100456,放款,1446,持有
1125,100456,保險,34,持有
1126,100457,存款,4595,持有
1127,100457,信用卡,74,持有
1128,100457,財富管理,9171,持有
1129,100458,存款,21,持有
1130,100459,存款,289,持有
1131,100459,信用卡,19,持有
1132,100459,財富管理,558,持有
1133,100460,存款,214,持有
1134,100460,信用卡,32,持有
1135,100460,財富管理,409,持有
1136,100461,存款,13,持有
1137,100461,保險,43,持有
1138,100462,存款,12,持有
1139,100462,信用卡,6,持有
1140,100463,存款,42,持有
1141,100463,信用卡,41,持有
1142,100464,存款,20,持有
1143,100464,信用卡,3,持有
1144,100465,存款,21,持有
1145,100465,信用卡,10,持有
1146,100465,保險,12,持有
1147,100466,存款,267,持有
1148,100466,信用卡,8,持有
1149,100466,財富管理,514,持有
1150,100467,存款,16,持有
1151,100467,信用卡,8,持有
1152,100467,放款,4572,持有
1153,100467,保險,38,持有
1154,100468,存款,1257,持有
1155,100468,信用卡,77,持有
1156,100468,財富管理,2495,持有
1157,100468,保險,39,持有
1158,100469,存款,19,持有
1159,100469,信用卡,14,持有
1160,100469,放款,2140,持有
1161,100469,保險,16,持有
1162,100470,存款,22,持有
1163,100470,信用卡,11,持有
1164,100470,保險,33,持有
1165,100471,存款,18,持有
1166,100471,放款,817,持有
1167,100472,存款,14,持有
1168,100472,信用卡,16,持有
1169,100473,存款,21,持有
1170,100474,存款,18,持有
1171,100474,放款,3915,持有
1172,100475,存款,21,持有
1173,100476,存款,14,持有
1174,100476,信用卡,8,持有
1175,100477,存款,19,持有
1176,100477,信用卡,34,持有
1177,100477,放款,4274,持有
1178,100478,存款,22,持有
1179,100478,信用卡,9,持有
1180,100479,存款,19,持有
1181,100479,信用卡,41,持有
1182,100480,存款,14,持有
1183,100480,信用卡,16,持有
1184,100480,放款,2691,持有
1185,100481,存款,13,持有
1186,100481,信用卡,19,持有
1187,100482,存款,14,持有
1188,100483,存款,16,持有
1189,100483,信用卡,22,持有
1190,100484,存款,13,持有
1191,100484,信用卡,37,持有
1192,100485,存款,25,持有
1193,100485,信用卡,7,持有
1194,100486,存款,25,持有
1195,100486,信用卡,38,持有
1196,100486,放款,8365,持有
1197,100487,存款,16,持有
1198,100487,信用卡,10,持有
1199,100488,存款,14,持有
1200,100488,信用卡,3,持有
1201,100488,放款,1623,持有
1202,100489,存款,16,持有
1203,100490,存款,30,持有
1204,100491,存款,54,持有
1205,100491,信用卡,34,持有
1206,100492,存款,128,持有
1207,100492,放款,3792,持有
1208,100492,財富管理,236,持有
1209,100492,保險,24,持有
1210,100493,存款,92,持有
1211,100493,信用卡,12,持有
1212,100493,財富管理,164,持有
1213,100494,存款,14,持有
1214,100494,信用卡,9,持有
1215,100495,存款,35,持有
1216,100495,放款,1708,持有
1217,100495,保險,7,持有
1218,100496,存款,12,持有
1219,100496,信用卡,11,持有
1220,100496,保險,23,持有
1221,100497,存款,16,持有
1222,100497,放款,1110,持有
1223,100498,存款,17,持有
1224,100498,信用卡,20,持有
1225,100498,放款,2515,持有
1226,100499,存款,16,持有
1227,100499,信用卡,7,持有
1228,100500,存款,18,持有
1229,100500,信用卡,8,持有
1230,100501,存款,2505,持有
1231,100501,信用卡,40,持有
1232,100501,財富管理,4991,持有
1233,100502,存款,1601,持有
1234,100502,信用卡,17,持有
1235,100502,財富管理,3182,持有
1236,100502,保險,12,持有
1237,100503,存款,1314,持有
1238,100503,信用卡,50,持有
1239,100503,財富管理,2608,持有
1240,100504,存款,28,持有
1241,100505,存款,20,持有
1242,100506,存款,36,持有
1243,100507,存款,104,持有
1244,100507,財富管理,188,持有
1245,100508,存款,123,持有
1246,100508,信用卡,13,持有
1247,100509,存款,14,持有
1248,100509,放款,2000,持有
1249,100509,保險,30,持有
1250,100510,存款,50,持有
1251,100510,信用卡,3,持有
1252,100510,財富管理,80,持有
1253,100511,存款,16,持有
1254,100511,保險,40,持有
1255,100512,存款,30,持有
1256,100512,信用卡,9,持有
1257,100513,存款,26,持有
1258,100513,信用卡,8,持有
1259,100513,保險,20,持有
1260,100514,存款,146,持有
1261,100514,信用卡,10,持有
1262,100514,財富管理,272,持有
1263,100515,存款,23,持有
1264,100516,存款,12,持有
1265,100517,存款,15,持有
1266,100517,信用卡,3,持有
1267,100518,存款,2044,持有
1268,100518,信用卡,53,持有
1269,100518,財富管理,4068,持有
1270,100518,保險,20,持有
1271,100519,存款,13,持有
1272,100520,存款,438,持有
1273,100520,信用卡,7,持有
1274,100520,財富管理,856,持有
1275,100520,保險,6,持有
1276,100521,存款,63,持有
1277,100521,信用卡,18,持有
1278,100521,保險,18,持有
1279,100522,存款,14,持有
1280,100522,保險,40,持有
1281,100523,存款,21,持有
1282,100523,放款,1478,持有
1283,100524,存款,14,持有
1284,100524,信用卡,15,持有
1285,100525,存款,16,持有
1286,100525,信用卡,4,持有
1287,100525,保險,14,持有
1288,100526,存款,20,持有
1289,100526,信用卡,13,持有
1290,100526,保險,27,持有
1291,100527,存款,687,持有
1292,100527,信用卡,28,持有
1293,100527,財富管理,1355,持有
1294,100527,保險,21,持有
1295,100528,存款,2345,持有
1296,100528,財富管理,4671,持有
1297,100528,保險,40,持有
1298,100529,存款,1241,持有
1299,100529,財富管理,2463,持有
1300,100530,存款,75,持有
1301,100530,財富管理,130,持有
1302,100531,存款,38,持有
1303,100531,信用卡,73,持有
1304,100532,存款,70,持有
1305,100532,信用卡,6,持有
1306,100533,存款,17,持有
1307,100533,保險,32,持有
1308,100534,存款,706,持有
1309,100534,信用卡,41,持有
1310,100534,財富管理,1393,持有
1311,100535,存款,31,持有
1312,100536,存款,50,持有
1313,100537,存款,17,持有
1314,100537,信用卡,33,持有
1315,100538,存款,15,持有
1316,100538,信用卡,11,持有
1317,100538,放款,1191,持有
1318,100539,存款,22,持有
1319,100540,存款,24,持有
1320,100540,信用卡,23,持有
1321,100540,保險,39,持有
1322,100541,存款,15785,持有
1323,100541,信用卡,81,持有
1324,100541,財富管理,31550,持有
1325,100542,存款,14,持有
1326,100542,放款,1795,持有
1327,100543,存款,28,持有
1328,100543,信用卡,11,持有
1329,100544,存款,1942,持有
1330,100544,信用卡,79,持有
1331,100544,放款,2668,持有
1332,100544,財富管理,3864,持有
1333,100545,存款,14,持有
1334,100545,放款,3447,持有
1335,100546,存款,26,持有
1336,100546,信用卡,30,持有
1337,100547,存款,18,持有
1338,100547,信用卡,10,持有
1339,100548,存款,16,持有
1340,100548,保險,39,持有
1341,100549,存款,3413,持有
1342,100549,信用卡,13,持有
1343,100549,財富管理,6806,持有
1344,100550,存款,17,持有
1345,100550,信用卡,12,持有
1346,100551,存款,16,持有
1347,100551,保險,32,持有
1348,100552,存款,13,持有
1349,100552,保險,38,持有
1350,100553,存款,14,持有
1351,100553,信用卡,62,持有
1352,100554,存款,788,持有
1353,100554,信用卡,29,持有
1354,100554,財富管理,1556,持有
1355,100554,保險,44,持有
1356,100555,存款,14,持有
1357,100555,信用卡,7,持有
1358,100556,存款,15,持有
1359,100557,存款,15,持有
1360,100558,存款,21,持有
1361,100558,放款,740,持有
1362,100559,存款,16,持有
1363,100559,信用卡,33,持有
1364,100559,保險,12,持有
1365,100560,存款,36,持有
1366,100560,信用卡,11,持有
1367,100560,放款,4947,持有
1368,100561,存款,212,持有
1369,100561,信用卡,44,持有
1370,100561,財富管理,404,持有
1371,100562,存款,14,持有
1372,100562,保險,29,持有
1373,100563,存款,48,持有
1374,100563,信用卡,38,持有
1375,100564,存款,635,持有
1376,100564,信用卡,24,持有
1377,100564,放款,4411,持有
1378,100564,財富管理,1251,持有
1379,100565,存款,96,持有
1380,100565,信用卡,12,持有
1381,100565,放款,2596,持有
1382,100566,存款,1143,持有
1383,100566,信用卡,15,持有
1384,100566,放款,7423,持有
1385,100566,財富管理,2267,持有
1386,100566,保險,35,持有
1387,100567,存款,591,持有
1388,100567,信用卡,11,持有
1389,100567,財富管理,1162,持有
1390,100567,保險,31,持有
1391,100568,存款,35,持有
1392,100568,放款,1381,持有
1393,100569,存款,20,持有
1394,100570,存款,20,持有
1395,100570,放款,1423,持有
1396,100571,存款,30,持有
1397,100571,保險,30,持有
1398,100572,存款,64,持有
1399,100572,信用卡,17,持有
1400,100572,保險,44,持有
1401,100573,存款,18,持有
1402,100573,信用卡,7,持有
1403,100574,存款,34,持有
1404,100574,信用卡,68,持有
1405,100575,存款,108,持有
1406,100575,信用卡,5,持有
1407,100575,財富管理,197,持有
1408,100576,存款,12,持有
1409,100576,信用卡,51,持有
1410,100577,存款,1622,持有
1411,100577,信用卡,60,持有
1412,100577,財富管理,3224,持有
1413,100577,保險,37,持有
1414,100578,存款,14,持有
1415,100578,信用卡,2,持有
1416,100578,放款,716,持有
1417,100578,保險,35,持有
1418,100579,存款,36,持有
1419,100579,放款,527,持有
1420,100580,存款,24,持有
1421,100580,信用卡,18,持有
1422,100581,存款,14,持有
1423,100581,信用卡,8,持有
1424,100582,存款,13,持有
1425,100582,信用卡,11,持有
1426,100582,保險,18,持有
1427,100583,存款,55,持有
1428,100583,信用卡,66,持有
1429,100583,財富管理,90,持有
1430,100583,保險,18,持有
1431,100584,存款,14,持有
1432,100584,信用卡,10,持有
1433,100585,存款,659,持有
1434,100585,信用卡,18,持有
1435,100585,財富管理,1298,持有
1436,100585,保險,19,持有
1437,100586,存款,37,持有
1438,100586,信用卡,46,持有
1439,100586,放款,1549,持有
1440,100587,存款,31,持有
1441,100587,信用卡,5,持有
1442,100587,放款,4148,持有
1443,100587,保險,27,持有
1444,100588,存款,20,持有
1445,100588,信用卡,22,持有
1446,100589,存款,20,持有
1447,100589,信用卡,20,持有
1448,100590,存款,18,持有
1449,100591,存款,605,持有
1450,100591,信用卡,54,持有
1451,100591,財富管理,1190,持有
1452,100591,保險,29,持有
1453,100592,存款,48,持有
1454,100592,信用卡,11,持有
1455,100592,保險,14,持有
1456,100593,存款,15,持有
1457,100594,存款,21,持有
1458,100595,存款,12,持有
1459,100595,信用卡,14,持有
1460,100596,存款,16,持有
1461,100596,保險,11,持有
1462,100597,存款,480,持有
1463,100597,財富管理,941,持有
1464,100598,存款,30,持有
1465,100598,信用卡,34,持有
1466,100598,放款,4870,持有
1467,100599,存款,1391,持有
1468,100599,信用卡,46,持有
1469,100599,放款,3121,持有
1470,100599,財富管理,2763,持有
1471,100599,保險,11,持有
1472,100600,存款,662,持有
1473,100600,財富管理,1304,持有
1474,100600,保險,35,持有
1475,100601,存款,26,持有
1476,100601,信用卡,8,持有
1477,100602,存款,171,持有
1478,100602,信用卡,13,持有
1479,100602,保險,23,持有
1480,100603,存款,7867,持有
1481,100603,信用卡,36,持有
1482,100603,財富管理,15714,持有
1483,100603,保險,15,持有
1484,100604,存款,87,持有
1485,100604,信用卡,15,持有
1486,100605,存款,8302,持有
1487,100605,信用卡,35,持有
1488,100605,放款,23712,持有
1489,100605,財富管理,16584,持有
1490,100605,保險,41,持有
1491,100606,存款,136,持有
1492,100606,信用卡,22,持有
